instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,64,0.000000,0.000000,0.000000,0.000000,28290.000000,28290.000000,0.000027,0.340499,4.954432,5.094078,2640,22952,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,64,-0.062500,-0.062500,-0.062500,-0.062500,28287.937500,28289.937500,0.000005,0.347727,20.146422,23.647930,14552,96418,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,64,0.000000,0.000000,0.000000,0.000000,28290.000000,28290.000000,0.000004,0.316914,34.158118,34.158241,14738,98754,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,64,-0.059704,-0.059704,-0.059704,0.000000,28289.708333,28290.000000,0.000004,0.270107,3.129730,9.846910,6701,49712,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,64,0.000000,0.000000,0.000000,0.000000,28289.625000,28290.000000,0.000004,0.283406,11.856208,30.456558,12019,82260,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,64,0.000000,0.000000,0.000000,0.000000,28288.125000,28290.000000,0.000004,0.330163,6.062878,12.343511,7993,58621,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,64,0.000000,0.000000,0.000000,0.000000,28287.312500,28290.000000,0.000002,0.335837,19.251392,19.676522,12787,95396,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,64,0.000000,0.000000,0.000000,0.000000,28288.187500,28290.000000,0.000005,0.305308,22.329767,22.329890,14357,95058,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,64,0.000000,0.000000,0.000000,0.000000,28288.000000,28290.125000,0.000002,0.276248,7.480306,14.876042,9388,79171,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,64,-0.060252,-0.060252,-0.060252,0.000000,28288.333333,28290.000000,0.000005,0.346837,24.860210,24.860334,15110,103297,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,64,-0.060190,-0.060190,-0.060190,0.000000,28287.777778,28290.000000,0.000005,0.229584,17.724727,22.408246,14051,97012,3600.000000,0,0,0,GUROBI,1,0,0,0
