instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,2327.842584,2328.643181,2328.484863,2328.641073,2361.218195,2361.454195,0.338259,0.381557,84.039424,434.527506,1889963,7273707,3600.000000,4,15,20,GUROBI,1
1,Farkas,4,2328.655077,2328.903069,2328.673513,2329.684595,2361.203220,2361.439345,0.013088,0.066459,244.764847,307.774930,1305936,5365426,3600.000000,4,15,0,GUROBI,1
2,Farkas,4,2330.762227,2331.431790,2331.238514,2332.001047,2361.915218,2362.151386,0.011025,0.050543,244.930349,319.341171,1396673,5339980,3600.000000,4,15,0,GUROBI,1
3,Farkas,4,2327.763657,2327.798827,2327.763657,2328.461672,2356.648475,2356.884125,0.014992,0.055918,87.807135,166.451116,712586,2818284,3600.000000,4,15,0,GUROBI,1
4,Farkas,4,2328.319857,2328.968862,2328.620131,2329.302581,2354.861354,2355.096793,0.012366,0.057885,89.469750,142.420617,626125,2476244,3600.000000,4,15,0,GUROBI,1
5,Farkas,4,2329.726288,2330.248221,2329.940096,2331.300980,2358.396442,2358.632244,0.011102,0.052680,81.669254,177.858987,805925,3041799,3600.000000,4,15,0,GUROBI,1
