instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,0.000000,0.000000,0.000000,0.000000,1330.000000,1330.000000,0.613994,1.642941,44.970347,57.519291,7314,173747,3600.000000,4,7,250,GUROBI,1,0,0,0
1,Farkas,4,-14.880979,-14.583129,-14.880979,-2.254012,1324.187500,1324.187500,0.112632,12.537585,31.462959,34.878930,2953,70474,3600.000000,4,7,0,GUROBI,1,0,0,0
2,Farkas,4,-0.112500,-0.112500,-0.112500,17.072736,1330.000000,1330.000000,0.044640,17.828650,33.505383,41.514390,3714,82116,3600.000000,4,7,0,GUROBI,1,0,0,0
3,Farkas,4,1.693891,7.292517,1.693891,23.402297,1338.250000,1338.312500,0.089059,10.639731,58.820707,60.072313,5938,132661,3600.000000,4,7,0,GUROBI,1,0,0,0
4,Farkas,4,0.005750,0.020852,0.007788,0.062500,1331.562500,1331.562500,0.100197,1.497128,46.936513,47.763305,5819,111774,3600.000000,4,7,0,GUROBI,1,0,0,0
5,Farkas,4,0.000000,0.000000,0.000000,14.300508,1330.000000,1330.000000,0.040350,14.860232,38.232725,39.648330,3925,71094,3600.000000,4,7,0,GUROBI,1,0,0,0
6,Farkas,4,0.000000,0.000000,0.000000,0.000000,1330.687500,1330.687500,0.089083,1.206332,14.253201,26.727680,4649,59988,3600.000000,4,7,0,GUROBI,1,0,0,0
7,Farkas,4,-0.062500,-0.062500,-0.062500,-0.062500,1330.000000,1330.000000,0.048297,1.744815,17.580343,22.067521,3274,76029,3600.000000,4,7,0,GUROBI,1,0,0,0
8,Farkas,4,-0.054616,-0.043153,-0.054616,4.460186,1330.000000,1330.000000,0.099099,13.417283,37.059246,40.979620,4499,86868,3600.000000,4,7,0,GUROBI,1,0,0,0
9,Farkas,4,-1.466369,-1.427574,-1.466369,20.124163,1349.812500,1349.812500,0.072482,5.416221,40.190031,40.190242,3729,78340,3600.000000,4,7,0,GUROBI,1,0,0,0
10,Farkas,4,-38.158489,-38.158489,-38.158489,-24.591299,1305.312500,1305.312500,0.074953,6.806376,25.707087,32.594225,4348,74310,3600.000000,4,7,0,GUROBI,1,0,0,0
