instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,10552.352941,11387.647059,11158.235294,13134.418608,13384.408982,13385.000000,0.690341,0.978992,1.244120,1.268105,114,2370,3600.000000,16,3,16,GUROBI,1,0,0,0
1,Old,16,10247.509804,10733.980392,10545.745098,12150.547720,12324.226514,12325.000000,0.359711,0.723873,1.209809,1.270940,184,3340,3600.000000,16,3,0,GUROBI,1,0,0,0
2,Old,16,10556.960784,11391.490196,11161.960784,13033.877175,13363.818347,13364.000000,0.369770,0.627365,2.160770,2.230652,563,10501,3600.000000,16,6,0,GUROBI,1,0,0,0
3,Old,16,10690.607843,11525.137255,11148.666667,13220.232246,13480.128459,13481.000000,0.352302,0.728350,1.884561,2.078602,379,6884,3600.000000,16,3,0,GUROBI,1,0,0,0
4,Old,16,10503.058824,11337.588235,10961.117647,12845.233803,13103.352299,13104.000000,0.358359,0.861671,1.772824,1.772921,218,4359,3600.000000,16,2,0,GUROBI,1,0,0,0
5,Old,16,10232.098039,11066.627451,10690.156863,12785.090660,13062.836527,13064.000000,0.359163,0.844821,1.490302,2.071071,304,6900,3600.000000,16,2,0,GUROBI,1,0,0,0
6,Old,16,10557.490196,11393.411765,10975.137255,13074.941971,13393.938707,13395.000000,0.358310,0.629629,2.858291,3.131706,771,13053,3600.000000,16,2,0,GUROBI,1,0,0,0
7,Old,16,10452.431373,11287.725490,10870.078431,13022.957330,13296.000000,13296.000000,0.356844,0.871858,1.481185,1.481282,174,3556,3600.000000,16,3,0,GUROBI,1,0,0,0
8,Old,16,10312.372549,11147.666667,10730.019608,12747.900191,12801.000000,12801.000000,0.366623,0.638523,0.708811,0.708903,21,751,3600.000000,16,2,0,GUROBI,1,0,0,0
9,Old,16,10612.313725,11447.607843,11071.137255,13229.458854,13441.000000,13441.000000,0.349406,0.830524,1.373227,1.511014,174,3748,3600.000000,16,2,0,GUROBI,1,0,0,0
10,Old,16,10582.078431,11416.745098,10999.725490,13143.571738,13407.000000,13407.000000,0.346356,0.757760,1.326448,1.547798,229,4950,3600.000000,16,2,0,GUROBI,1,0,0,0
