instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,5136.205301,5441.169355,5333.672787,5386.740346,6730.000000,6730.000000,205.161995,208.302717,267.313240,276.387403,5445,130259,3600.000000,4,96,96,GUROBI,1
1,New,4,4937.079096,5245.259375,5132.395177,5171.786708,6504.000000,6504.000000,218.646621,222.436784,300.481891,317.876589,7820,195808,3600.000000,4,117,117,GUROBI,1
2,New,4,4672.313859,4996.281646,4840.599057,4863.882517,6275.000000,6275.000000,232.751452,236.484199,331.543220,371.638150,10029,240325,3600.000000,4,118,118,GUROBI,1
3,New,4,5069.773694,5363.922222,5276.889202,5245.925963,6675.000000,6675.000000,199.415399,202.888071,286.134384,292.467358,8336,183531,3600.000000,4,107,107,GUROBI,1
4,New,4,4924.985475,5243.789474,5170.474501,5185.767435,6528.000000,6528.000000,242.204448,246.129832,629.518093,640.320307,16945,416790,3600.000000,4,122,122,GUROBI,1
5,New,4,4987.411708,5285.133333,5243.453830,5269.074033,6588.000000,6588.000000,231.651885,235.392576,289.307280,291.209808,4369,103385,3600.000000,4,117,117,GUROBI,1
