instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,16,27.000000,27.000000,27.000000,27.000000,230.000000,230.000000,0.000004,1.449109,25.296740,148.676350,21372,978807,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,16,15.576667,15.576667,15.576667,17.197757,226.015000,226.030000,0.000004,2.274114,30.375559,570.252245,80004,5298888,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,16,16.476154,16.476154,16.476154,18.721227,226.010000,226.030000,0.000004,0.999264,441.680742,466.730639,78390,4231250,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,16,12.008889,12.008889,12.008889,14.620000,217.120000,217.120000,0.000002,0.987725,816.956977,1389.929482,176311,13506517,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,16,-2.016667,-2.016667,-2.016667,0.106849,211.150000,211.150000,0.000002,0.464017,226.615664,228.387804,27237,1737362,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,16,-3.880303,-3.880303,-3.880303,-2.766667,208.150000,208.150000,0.000004,0.534085,136.356216,166.107102,24232,1472293,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,16,4.365641,4.365641,4.365641,8.423333,218.090000,218.090000,0.000002,1.167944,255.463658,271.242737,39194,2155252,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,16,-3.931111,-3.931111,-3.931111,-0.723704,211.180000,211.180000,0.000002,0.764952,60.613380,214.348600,29002,1809275,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,16,1.202857,1.202857,1.202857,4.060000,214.060000,214.060000,0.000002,0.571303,130.732156,193.062936,24809,1432243,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,16,5.335833,5.335833,5.335833,8.040909,224.074375,224.090000,0.000003,1.060177,292.176537,309.782190,50520,2551772,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,16,10.510290,10.510290,10.510290,12.117778,220.090000,220.090000,0.000002,1.020212,249.075364,419.855159,74150,4187813,3600.000000,0,0,0,GUROBI,1,0,0,0
