instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,16,36.000000,49.500000,40.333333,558.993056,603.000000,610.000000,8.746854,13.545775,2110.676527,3608.748907,20476,9416176,3600.000000,20,2,542,GUROBI,1
1,Old,16,36.000000,49.500000,43.388941,559.591346,609.750000,609.750000,7.827643,13.001085,129.940009,2230.063373,14510,7120566,3600.000000,20,6,0,GUROBI,1
2,Old,16,35.875000,49.375000,40.715909,559.011859,609.750000,609.750000,8.591228,12.728644,525.494581,1711.165588,16639,4993430,3600.000000,20,3,0,GUROBI,1
3,Old,16,36.000000,49.500000,40.600000,560.704657,609.750000,609.750000,8.564097,13.837840,576.510519,1943.957534,20554,4668038,3600.000000,20,3,0,GUROBI,1
4,Old,16,36.000000,49.500000,43.388941,558.416667,609.750000,609.750000,7.751203,12.990507,431.650414,3160.904471,24525,9005652,3600.000000,20,6,0,GUROBI,1
5,Old,16,36.000000,49.500000,44.379529,559.981813,602.750000,610.250000,7.754416,12.679742,840.409845,3607.759786,22358,10495873,3600.000000,20,5,0,GUROBI,1
6,Old,16,36.000000,49.500000,41.769724,559.333333,610.000000,610.000000,7.639985,12.583084,531.971663,2319.554568,17416,5446490,3600.000000,20,4,0,GUROBI,1
7,Old,16,36.000000,49.500000,43.388941,560.398764,610.250000,610.250000,7.755422,11.839658,200.127780,1340.782231,13070,3769333,3600.000000,20,6,0,GUROBI,1
8,Old,16,36.000000,49.500000,44.468292,562.502616,610.000000,610.000000,7.713351,13.056888,472.841590,1755.370806,12674,4837104,3600.000000,20,6,0,GUROBI,1
9,Old,16,35.875000,49.375000,41.041667,559.361111,609.750000,609.750000,8.693635,13.593635,814.395554,2132.811059,17915,5411011,3600.000000,20,3,0,GUROBI,1
10,Old,16,36.125000,49.625000,41.916667,559.062238,610.000000,610.000000,7.945168,11.918819,472.945670,1162.696375,10764,3871916,3600.000000,20,3,0,GUROBI,1
