instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,64,112310.613512,112310.613512,112310.613512,112313.362694,112313.362694,112313.362718,0.000024,0.011921,0.000024,0.012817,1,50,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,64,109986.356380,109986.356380,109986.356380,110019.778976,110019.778976,110019.779000,0.000021,0.026688,0.000021,0.027330,1,44,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,64,110552.069661,110552.069661,110552.069661,110563.998712,110563.998712,110563.998736,0.000023,0.000023,0.000023,0.010703,1,18,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,64,109439.577308,109439.577308,109439.577308,109504.633302,109504.633302,109504.633326,0.000002,0.021052,0.000002,0.021917,1,67,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,64,110965.238099,110965.238099,110965.238099,111020.132401,111022.205310,111022.205310,0.000002,0.053231,0.054615,0.055117,3,155,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,64,111859.007436,111859.007436,111859.007436,111883.742277,111883.742277,111883.742301,0.000002,0.022571,0.000002,0.023589,1,85,3600.000000,0,0,0,GUROBI,1,0,0,0
