instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,4,0.000000,0.000000,0.000000,0.000000,1330.000000,1330.000000,0.000003,1.148957,40.932511,42.655046,5438,115210,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,4,-14.880979,-14.880979,-14.880979,-3.670152,1324.187500,1324.187500,0.000003,11.389752,33.849171,36.457289,3749,86129,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,4,-0.112500,-0.112500,-0.112500,-0.062500,1330.000000,1330.000000,0.000002,1.313623,24.392003,24.842821,5012,90847,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,4,1.693891,1.693891,1.693891,9.547766,1338.312500,1338.312500,0.000003,8.723102,29.618876,31.151565,3578,68069,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,4,0.005750,0.005750,0.005750,0.062500,1331.562500,1331.562500,0.000002,2.235306,28.074652,29.322578,4292,91060,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,4,0.000000,0.000000,0.000000,9.989104,1330.000000,1330.000000,0.000003,13.417404,61.658298,62.177190,5855,139556,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,4,0.000000,0.000000,0.000000,0.000000,1330.687500,1330.687500,0.000002,1.240884,22.140386,22.193142,3616,68074,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,4,-0.062500,-0.062500,-0.062500,-0.062500,1330.000000,1330.000000,0.000003,1.313822,16.924046,17.805906,3036,61767,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,4,-0.054616,-0.054616,-0.054616,5.343273,1330.000000,1330.000000,0.000003,12.301807,33.319540,44.332804,5212,98978,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,4,-1.466369,-1.466369,-1.466369,21.258368,1349.812500,1349.812500,0.000003,6.555828,27.840065,35.328232,5387,77907,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,4,-38.158489,-38.158489,-38.158489,-24.267974,1305.312500,1305.312500,0.000003,7.013852,28.912848,37.270440,4868,96314,3600.000000,0,0,0,GUROBI,1,0,0,0
