instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,16,5627412.287941,5627412.287941,5627412.287941,5733261.488058,5751714.764629,5751714.328903,0.000005,0.676467,0.994714,0.994868,34,3511,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,16,5627555.292089,5627555.292089,5627555.292089,5728128.956748,5748874.313595,5748873.855539,0.000003,0.706721,1.140111,1.151145,68,4216,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,16,5628691.846537,5628691.846537,5628691.846537,5731438.414185,5751677.493620,5751866.799971,0.000003,0.636052,1.050304,1.083624,73,4111,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,16,5626365.892462,5626365.892462,5626365.892462,5731535.827134,5747297.867592,5747297.540028,0.000003,0.758921,1.265198,1.277554,61,4981,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,16,5627188.865156,5627188.865156,5627188.865156,5731586.772800,5749308.657825,5749308.331715,0.000003,0.710917,1.214080,1.214236,87,4898,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,16,5628473.629501,5628473.629501,5628473.629501,5733632.547166,5749469.724628,5749469.288904,0.000003,0.740785,1.183566,1.200230,49,4039,3600.000000,0,0,0,GUROBI,1,0,0,0
