instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,10552.352941,11011.176471,11011.176471,13134.418608,13384.408982,13385.000000,0.130415,0.303745,0.472299,0.484414,114,2371,3600.000000,4,2,16,GUROBI,1
1,Farkas,4,-10762834.662872,-10762834.662872,-10762834.662872,-10762351.209993,-10762323.850896,-10762318.000000,0.021852,0.106027,0.111650,0.112656,8,322,3600.000000,4,2,0,GUROBI,1
2,Farkas,4,-1832995.235294,-1832921.058824,-1832921.058824,-1832144.755953,-1832123.075521,-1832103.333333,0.022105,0.115710,0.119100,0.119190,8,363,3600.000000,4,2,0,GUROBI,1
3,Farkas,4,-7469421.104364,-7469188.633776,-7469188.633776,-7468823.281885,-7468808.814768,-7468735.000000,0.019792,0.092004,0.104923,0.105038,15,402,3600.000000,4,2,0,GUROBI,1
4,Farkas,4,-610182.745098,-609953.333333,-609953.333333,-608956.989619,-608914.000000,-608914.000000,0.022167,0.140937,0.146216,0.147360,5,411,3600.000000,4,2,0,GUROBI,1
5,Farkas,4,-3786840.627451,-3786613.509804,-3786613.509804,-3785721.509051,-3785701.000000,-3785689.000000,0.023368,0.093425,0.096913,0.097002,6,321,3600.000000,4,2,0,GUROBI,1
6,Farkas,4,-5066092.994307,-5065865.111954,-5065865.111954,-5064811.031540,-5064753.322765,-5064687.000000,0.019257,0.114109,0.123966,0.124778,11,434,3600.000000,4,2,0,GUROBI,1
7,Farkas,4,-1926727.490196,-1926498.078431,-1926498.078431,-1925335.221976,-1925313.000000,-1925313.000000,0.018101,0.156161,0.169356,0.170405,10,464,3600.000000,4,2,0,GUROBI,1
8,Farkas,4,10501.137255,10959.196078,10959.196078,12704.525071,12922.142857,12923.000000,0.019465,0.274492,0.833992,0.907902,286,6773,3600.000000,4,2,0,GUROBI,1
9,Farkas,4,-3118451.725490,-3118221.549020,-3118221.549020,-3117227.314455,-3117199.435036,-3117183.000000,0.021924,0.147530,0.152215,0.153167,8,484,3600.000000,4,2,0,GUROBI,1
10,Farkas,4,-8323911.030993,-8323839.913346,-8323839.913346,-8323400.065606,-8323359.816195,-8323327.000000,0.017712,0.104065,0.124723,0.124831,16,420,3600.000000,4,2,0,GUROBI,1
