instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,16,-3883988306.366686,-3883988306.366686,-3883988306.366686,-3883988306.374952,-3883988306.374952,-3883988306.374949,0.000002,0.000002,0.054360,0.055235,1,708,3600.000000,0,0,0,GUROBI,1
1,None,16,-3883951788.366688,-3883951788.366688,-3883951788.366688,-3883951788.372672,-3883951788.372672,-3883951788.372670,0.000003,0.000003,0.071099,0.072020,1,984,3600.000000,0,0,0,GUROBI,1
2,None,16,-3884005480.366686,-3884005480.366686,-3884005480.366686,-3884005480.374952,-3884005480.374952,-3884005480.374950,0.000002,0.000002,0.055385,0.056242,1,777,3600.000000,0,0,0,GUROBI,1
3,None,16,-3883998422.366687,-3883998422.366687,-3883998422.366687,-3883998422.372673,-3883998422.372673,-3883998422.372670,0.000002,0.000002,0.053820,0.054736,1,769,3600.000000,0,0,0,GUROBI,1
4,None,16,-3883990867.366687,-3883990867.366687,-3883990867.366687,-3883990867.374874,-3883990867.374874,-3883990867.374869,0.000002,0.000002,0.074407,0.075294,1,989,3600.000000,0,0,0,GUROBI,1
