instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,10552.352941,11011.176471,11011.176471,13134.418608,13384.408982,13385.000000,0.136167,0.309827,0.483385,0.495766,114,2371,3600.000000,4,2,16,GUROBI,1
1,New,4,10247.509804,10665.156863,10665.156863,12150.547720,12325.000000,12325.000000,0.141523,0.337136,0.618009,0.631560,194,3820,3600.000000,4,2,16,GUROBI,1
2,New,4,10556.960784,11015.019608,11015.019608,13100.056216,13363.529950,13364.000000,0.130649,0.329518,0.537056,0.767254,254,5081,3600.000000,4,2,17,GUROBI,1
3,New,4,10690.607843,11148.666667,11148.666667,13264.466831,13481.000000,13481.000000,0.130130,0.338093,0.731442,0.743361,229,4516,3600.000000,4,2,19,GUROBI,1
4,New,4,10503.058824,10961.117647,10961.117647,12826.243345,13104.000000,13104.000000,0.159948,0.353080,0.586140,0.586234,138,2856,3600.000000,4,5,15,GUROBI,1
5,New,4,10232.098039,10690.156863,10690.156863,12774.864127,13062.959870,13064.000000,0.148287,0.343977,0.958585,1.142794,454,8707,3600.000000,4,3,17,GUROBI,1
6,New,4,10557.490196,11016.313725,11016.313725,13146.566445,13393.782258,13395.000000,0.143828,0.354392,0.612505,0.613079,153,3152,3600.000000,4,3,16,GUROBI,1
7,New,4,10452.431373,10911.254902,10911.254902,13057.967948,13295.154004,13296.000000,0.142420,0.372007,0.753144,0.753240,190,4761,3600.000000,4,3,17,GUROBI,1
8,New,4,10312.372549,10771.196078,10771.196078,12747.900191,12801.000000,12801.000000,0.131366,0.269106,0.303170,0.303261,22,773,3600.000000,4,2,16,GUROBI,1
9,New,4,10612.313725,11071.137255,11071.137255,13229.458854,13441.000000,13441.000000,0.129008,0.346373,0.579347,0.654158,174,3748,3600.000000,4,2,17,GUROBI,1
10,New,4,10582.078431,11040.901961,11039.137255,13144.866468,13407.000000,13407.000000,0.133470,0.325859,0.702933,0.703031,226,4464,3600.000000,4,2,16,GUROBI,1
