instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,64,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000002,5.443250,0.000002,7.464857,1,16877,3600.000000,0,0,0,GUROBI,1
1,None,64,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000003,19.501938,0.000003,21.764441,1,44360,3600.000000,0,0,0,GUROBI,1
2,None,64,0.000000,0.000000,0.000000,2.000000,3.000000,3.000000,0.000003,27.856430,47.303565,48.512320,226,103944,3600.000000,0,0,0,GUROBI,1
