instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,16,618.670516,618.670516,618.670516,1921.407811,2999.909750,3000.047222,0.000002,2.891276,54.011283,89.868020,2850,481961,3600.000000,0,0,0,GUROBI,1
1,None,16,452.293154,452.293154,452.293154,1773.288002,2876.763464,2877.039826,0.000001,2.185263,1766.460755,3072.292204,184731,18987064,3600.000000,0,0,0,GUROBI,1
2,None,16,484.268308,484.268308,484.268308,1793.599929,2893.674440,2893.956344,0.000002,2.022134,1235.159956,1235.160216,64831,7469814,3600.000000,0,0,0,GUROBI,1
3,None,16,492.109368,492.109368,492.109368,1799.181192,2886.253491,2886.533832,0.000002,2.331119,1696.247175,1696.247645,95291,10620187,3600.000000,0,0,0,GUROBI,1
4,None,16,543.061992,543.061992,543.061992,1832.395748,2926.446571,2926.737627,0.000002,1.871272,1187.180830,1289.860347,69627,7941764,3600.000000,0,0,0,GUROBI,1
5,None,16,579.037134,579.037134,579.037134,1970.831026,2971.773437,2972.060266,0.000002,2.251364,1576.108882,1736.699899,98814,10732541,3600.000000,0,0,0,GUROBI,1
6,None,16,544.331220,544.331220,544.331220,1831.273465,2930.599028,2930.831210,0.000003,1.972617,244.371329,1325.853617,60110,8021887,3600.000000,0,0,0,GUROBI,1
7,None,16,580.783427,580.783427,580.783427,1880.394882,2953.602583,2953.897914,0.000002,1.967457,703.605589,965.401896,49887,6013800,3600.000000,0,0,0,GUROBI,1
8,None,16,510.270104,510.270104,510.270104,1823.122749,2885.328658,2885.616853,0.000003,1.996947,438.729328,760.522854,44081,4764193,3600.000000,0,0,0,GUROBI,1
9,None,16,534.087415,534.087415,534.087415,1916.020581,2911.625978,2911.915910,0.000001,1.832685,699.892997,883.051816,48357,5324626,3600.000000,0,0,0,GUROBI,1
