instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,64,10552.352941,11894.705882,10928.823529,13134.418608,13384.408982,13385.000000,2.818957,3.047239,3.295973,3.320103,114,2370,3600.000000,64,2,16,GUROBI,1
1,Old,64,10247.509804,11134.767868,10489.904268,12150.707619,12325.000000,12325.000000,2.175994,2.380789,2.605730,2.605835,166,2852,3600.000000,64,2,0,GUROBI,1
2,Old,64,10556.960784,11858.705882,10943.873950,13112.583552,13364.000000,13364.000000,1.640544,1.960277,2.123063,2.327487,192,4204,3600.000000,64,3,0,GUROBI,1
3,Old,64,10690.607843,11970.330803,10912.642445,13264.466831,13481.000000,13481.000000,1.832140,2.101127,2.500502,2.516832,226,4495,3600.000000,64,2,0,GUROBI,1
4,Old,64,10503.058824,11791.490196,10879.529412,12815.380594,13104.000000,13104.000000,1.684844,1.835709,2.041465,2.041585,115,2527,3600.000000,64,2,0,GUROBI,1
5,Old,64,10232.098039,11568.529412,10909.751237,12731.387176,13064.000000,13064.000000,3.200159,3.451924,4.126578,4.218112,335,7412,3600.000000,64,16,0,GUROBI,1
6,Old,64,10557.490196,11899.705882,10863.607843,13078.914507,13395.000000,13395.000000,1.651540,1.836551,2.432692,2.498482,468,6829,3600.000000,64,4,0,GUROBI,1
7,Old,64,10452.431373,11829.784314,11058.313725,13041.935060,13296.000000,13296.000000,1.661913,1.920578,2.069383,2.255329,163,3862,3600.000000,64,3,0,GUROBI,1
8,Old,64,10312.372549,11599.607843,10730.019608,12744.953989,12801.000000,12801.000000,1.706950,1.843944,1.888101,1.891981,25,919,3600.000000,64,2,0,GUROBI,1
9,Old,64,10612.313725,11953.330803,11029.960784,13145.634335,13440.485147,13441.000000,1.552797,1.744053,2.144628,2.241922,293,5673,3600.000000,64,2,0,GUROBI,1
10,Old,64,10582.078431,11848.803922,10999.098039,13143.571738,13406.985646,13407.000000,1.610097,1.962289,2.225848,2.385672,259,5194,3600.000000,64,2,0,GUROBI,1
