instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,-61651.227098,-61298.095431,-61298.095431,-55036.720727,-54588.818651,100000000000000007629769841091887003294964970946560.000000,1.729315,1.825315,1.729315,300.041315,40238,243808,300.000000,4,2,750,CBC,1
1,New,4,-61658.495294,-61305.131405,-61305.131405,-55049.540065,-54600.092230,100000000000000007629769841091887003294964970946560.000000,1.728723,1.820723,1.728723,300.040723,42606,220309,300.000000,4,2,750,CBC,1
2,New,4,-61845.929457,-61494.276124,-61494.276124,-55396.230346,-54891.935764,100000000000000007629769841091887003294964970946560.000000,1.724934,1.820934,1.724934,300.040934,46815,166279,300.000000,4,2,750,CBC,1
3,New,4,-61771.421037,-61419.362148,-61419.362148,-55274.026650,-54819.933599,100000000000000007629769841091887003294964970946560.000000,1.739499,1.831499,1.739499,300.043499,40816,187437,300.000000,4,2,750,CBC,1
4,New,4,-61657.506461,-61304.374794,-61304.374794,-55039.357286,-54586.152099,100000000000000007629769841091887003294964970946560.000000,1.729290,1.821290,1.729290,300.037290,40620,220802,300.000000,4,2,750,CBC,1
5,New,4,-61541.646718,-61188.515052,-61188.515052,-54919.412650,-54477.436451,100000000000000007629769841091887003294964970946560.000000,1.694547,1.786547,1.694547,300.042547,43473,217562,300.000000,4,2,750,CBC,1
6,New,4,-61783.962203,-61431.700536,-61431.700536,-55303.975555,-54829.124262,100000000000000007629769841091887003294964970946560.000000,1.729173,1.825173,1.729173,300.041173,44222,209698,300.000000,4,2,750,CBC,1
7,New,4,-61658.412846,-61305.281180,-61305.281180,-55056.369055,-54598.130300,100000000000000007629769841091887003294964970946560.000000,1.730460,1.826460,1.730460,300.038460,44028,199359,300.000000,4,2,750,CBC,1
8,New,4,-61543.684648,-61189.856315,-61189.856315,-54932.757765,-54490.657527,100000000000000007629769841091887003294964970946560.000000,1.695728,1.787728,1.695728,300.039728,41521,211174,300.000000,4,2,750,CBC,1
9,New,4,-61643.214619,-61289.821286,-61289.821286,-55026.294139,-54591.265546,100000000000000007629769841091887003294964970946560.000000,1.735952,1.827952,1.735952,300.047952,41284,203016,300.000000,4,2,750,CBC,1
10,New,4,-61645.227741,-61291.922741,-61291.922741,-55012.912685,-54525.879354,100000000000000007629769841091887003294964970946560.000000,1.736986,1.832986,1.736986,300.036986,43088,178803,300.000000,4,2,750,CBC,1
