instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,212040.357143,212040.357143,212040.357143,212040.357143,212040.357883,212040.500000,0.000003,0.148003,300.280003,300.284003,81883,98001,300.000000,0,0,0,CBC,1
1,None,4,211960.581449,211960.581449,211960.581449,211960.855513,211962.087105,211966.500000,0.000004,0.164004,300.312004,300.316004,57052,102135,300.000000,0,0,0,CBC,1
2,None,4,211995.579569,211995.579569,211995.579569,211995.807513,211996.484885,211996.500000,0.000003,0.140003,300.048003,300.056003,59862,120337,300.000000,0,0,0,CBC,1
3,None,4,211993.127987,211993.127987,211993.127987,211993.452381,211994.500000,211994.500000,0.000004,0.052004,266.192004,266.196004,62361,94571,300.000000,0,0,0,CBC,1
4,None,4,211957.589562,211957.589562,211957.589562,211958.000694,211959.668407,211961.032000,0.000002,0.120002,300.208002,300.212002,61943,91574,300.000000,0,0,0,CBC,1
5,None,4,212000.146189,212000.146189,212000.146189,212000.658566,212000.861084,212001.500000,0.000003,0.276003,300.164003,300.172003,53819,106792,300.000000,0,0,0,CBC,1
6,None,4,212006.293842,212006.293842,212006.293842,212006.448076,212007.383411,212008.500000,0.000002,0.216002,300.236002,300.240002,44097,93550,300.000000,0,0,0,CBC,1
7,None,4,212004.579761,212004.579761,212004.579761,212004.625019,212005.620495,212007.500000,0.000002,0.108002,300.328002,300.332002,61530,96977,300.000000,0,0,0,CBC,1
8,None,4,211997.590341,211997.590341,211997.590341,211998.394712,211998.747840,211999.000000,0.000003,0.316003,300.068003,300.076003,47526,123287,300.000000,0,0,0,CBC,1
9,None,4,211981.617725,211981.617725,211981.617725,211982.405734,211982.862458,211983.000000,0.000002,0.240002,300.060002,300.068002,52686,89020,300.000000,0,0,0,CBC,1
10,None,4,212005.991941,212005.991941,212005.991941,212006.118131,212006.630240,212008.000000,0.000002,0.136002,300.312002,300.316002,55686,135072,300.000000,0,0,0,CBC,1
