instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,429.000000,429.000000,429.000000,431.000000,431.000000,100000000000000007629769841091887003294964970946560.000000,0.732090,1.072090,0.732090,300.036090,12587,202849,300.000000,4,8,910,CBC,1
1,Old,4,429.000000,429.000000,429.000000,431.000000,431.000000,100000000000000007629769841091887003294964970946560.000000,0.150772,0.682772,0.150772,300.018772,11113,172394,300.000000,4,8,0,CBC,1
2,Old,4,429.000000,429.000000,429.000000,431.000000,431.000000,100000000000000007629769841091887003294964970946560.000000,0.207722,0.535722,0.207722,300.023722,12623,212672,300.000000,4,6,0,CBC,1
3,Old,4,429.000000,429.000000,429.000000,431.000000,431.000000,100000000000000007629769841091887003294964970946560.000000,0.141588,0.457588,0.141588,300.013588,12038,168961,300.000000,4,6,0,CBC,1
4,Old,4,429.000000,429.000000,429.000000,431.000000,431.000000,100000000000000007629769841091887003294964970946560.000000,0.199852,0.575852,0.199852,300.011852,11191,187926,300.000000,4,6,0,CBC,1
5,Old,4,429.000000,429.000000,429.000000,431.000000,431.000000,100000000000000007629769841091887003294964970946560.000000,0.141940,0.457940,0.141940,300.013940,12040,168982,300.000000,4,6,0,CBC,1
6,Old,4,431.000000,431.000000,431.000000,434.000000,434.000000,100000000000000007629769841091887003294964970946560.000000,0.188471,0.472471,0.188471,300.016471,12028,208658,300.000000,4,9,0,CBC,1
7,Old,4,429.000000,429.000000,429.000000,431.000000,431.000000,100000000000000007629769841091887003294964970946560.000000,0.141577,0.461577,0.141577,300.029577,12036,168767,300.000000,4,6,0,CBC,1
8,Old,4,429.000000,429.000000,429.000000,431.000000,431.000000,100000000000000007629769841091887003294964970946560.000000,0.182302,0.430302,0.182302,300.022302,10002,175135,300.000000,4,8,0,CBC,1
9,Old,4,429.000000,429.000000,429.000000,431.000000,431.000000,100000000000000007629769841091887003294964970946560.000000,0.145198,0.465198,0.145198,300.013198,12037,168908,300.000000,4,6,0,CBC,1
10,Old,4,429.000000,429.000000,429.000000,431.000000,431.000000,100000000000000007629769841091887003294964970946560.000000,0.141868,0.465868,0.141868,300.009868,11090,188721,300.000000,4,6,0,CBC,1
