instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,511.617840,531.141768,525.643612,568.100700,568.100700,568.100700,0.777544,0.781544,0.785544,0.785544,0,25,300.000000,4,4,80,CBC,1
1,New,4,489.027840,508.551768,503.053612,549.179849,549.644650,549.644650,0.089921,0.093921,0.105921,0.105921,4,47,300.000000,4,4,80,CBC,1
2,New,4,512.227840,531.141768,525.860927,568.100700,568.100700,568.100700,0.092476,0.100476,0.104476,0.104476,0,25,300.000000,4,4,80,CBC,1
3,New,4,511.617840,531.141768,525.664503,568.100700,568.100700,568.100700,0.092167,0.104167,0.104167,0.104167,0,25,300.000000,4,4,80,CBC,1
4,New,4,512.617840,532.141768,526.643612,568.100700,568.100700,568.100700,0.092225,0.104225,0.104225,0.108225,0,25,300.000000,4,4,80,CBC,1
5,New,4,512.617840,532.141768,526.643612,569.100700,569.100700,569.100700,0.092289,0.104289,0.108289,0.108289,0,25,300.000000,4,4,80,CBC,1
6,New,4,463.907409,473.058475,473.058475,514.731940,514.731940,514.731940,0.128575,0.136575,0.136575,0.136575,0,17,300.000000,4,6,80,CBC,1
7,New,4,463.907409,473.058475,473.058475,514.731940,514.731940,514.731940,0.121471,0.129471,0.129471,0.133471,0,17,300.000000,4,6,80,CBC,1
8,New,4,511.617840,531.141768,526.814762,568.100700,568.100700,568.100700,0.092553,0.100553,0.104553,0.104553,0,30,300.000000,4,4,80,CBC,1
9,New,4,511.663771,531.187699,525.689544,569.100700,569.100700,569.100700,0.092815,0.100815,0.104815,0.104815,0,25,300.000000,4,4,80,CBC,1
10,New,4,511.617840,531.141768,525.643612,568.100700,568.100700,568.100700,0.092505,0.104505,0.104505,0.108505,0,25,300.000000,4,4,80,CBC,1
