instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,64,947.957237,988.333333,966.877762,1043.080377,1120.000000,1120.000000,48.990233,49.290233,65.306233,65.306233,1861,7251,300.000000,148,80,80,CBC,1
1,Old,64,911.009892,931.328834,930.413341,1045.783040,1120.000000,1120.000000,9.653031,9.921031,29.053031,29.057031,2460,8385,300.000000,148,80,0,CBC,1
2,Old,64,945.955263,984.154774,977.833323,1036.965261,1120.000000,1120.000000,9.752303,10.068303,25.396303,25.400303,1920,7123,300.000000,148,80,0,CBC,1
3,Old,64,951.505184,990.897436,974.582847,1045.479464,1128.000000,1128.000000,11.969807,12.153807,39.093807,39.097807,4628,16375,300.000000,148,57,0,CBC,1
4,Old,64,905.629580,928.750683,926.129303,1041.928009,1120.000000,1120.000000,10.451848,10.711848,37.887848,37.891848,3789,12682,300.000000,148,78,0,CBC,1
5,Old,64,963.477838,989.071922,989.046281,1070.663306,1128.000000,1128.000000,7.901602,8.189602,13.829602,13.829602,654,2782,300.000000,148,80,0,CBC,1
6,Old,64,959.254576,994.295517,990.774802,1081.874903,1136.000000,1136.000000,12.040161,12.296161,14.432161,14.432161,216,943,300.000000,148,80,0,CBC,1
7,Old,64,905.745488,930.578683,924.508219,1038.242706,1136.000000,1136.000000,11.272416,11.488416,19.244416,19.248416,896,3178,300.000000,148,104,0,CBC,1
8,Old,64,955.361362,991.700000,974.204738,1048.852677,1136.000000,1136.000000,8.706031,8.926031,23.870031,23.874031,2605,9014,300.000000,148,53,0,CBC,1
9,Old,64,910.393939,929.393939,929.393939,1043.626652,1128.000000,1128.000000,9.445811,9.693811,28.761811,28.761811,3378,9967,300.000000,148,70,0,CBC,1
