instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,35118.109848,35144.372388,35144.077020,53870.612720,53873.352121,100000000000000007629769841091887003294964970946560.000000,1.446372,4.806372,1.446372,300.058372,12882,142566,300.000000,4,6,1290,CBC,1
1,Old,4,35168.624407,35197.529829,35192.232885,56591.109113,56681.467988,100000000000000007629769841091887003294964970946560.000000,0.417698,2.685698,0.417698,300.037698,17486,139490,300.000000,4,10,0,CBC,1
2,Old,4,35142.577926,35173.737544,35164.588090,64917.116372,65120.928680,100000000000000007629769841091887003294964970946560.000000,0.428453,3.008453,0.428453,300.040453,22237,114966,300.000000,4,9,0,CBC,1
3,Old,4,35090.244571,35116.329558,35116.204341,55013.343662,55018.925898,100000000000000007629769841091887003294964970946560.000000,0.405108,3.405108,0.405108,300.037108,16355,137668,300.000000,4,7,0,CBC,1
4,Old,4,35150.217395,35184.049289,35171.985712,72285.872954,72483.961578,100000000000000007629769841091887003294964970946560.000000,0.416339,2.732339,0.416339,300.032339,23041,133951,300.000000,4,7,0,CBC,1
5,Old,4,35044.019716,35069.338884,35066.970079,54396.468927,54404.550604,100000000000000007629769841091887003294964970946560.000000,0.397048,3.661048,0.397048,300.081048,12957,135565,300.000000,4,6,0,CBC,1
6,Old,4,35152.897563,35179.522990,35176.975173,55624.338171,55650.803896,100000000000000007629769841091887003294964970946560.000000,0.394130,3.150130,0.394130,300.038130,15029,131534,300.000000,4,3,0,CBC,1
7,Old,4,35249.603158,35277.307582,35277.266540,64445.435903,64484.955248,100000000000000007629769841091887003294964970946560.000000,0.430126,3.442126,0.430126,300.046126,21659,119708,300.000000,4,5,0,CBC,1
8,Old,4,35242.165253,35268.697450,35268.697450,65540.379042,65719.237838,100000000000000007629769841091887003294964970946560.000000,0.400797,1.772797,0.400797,300.032797,22029,102677,300.000000,4,5,0,CBC,1
9,Old,4,35151.117505,35178.217065,35172.307300,73463.715411,73760.250000,73760.250000,0.297580,1.005580,19.129580,19.145580,1454,9957,300.000000,4,6,0,CBC,1
10,Old,4,35131.949840,35159.927991,35149.070886,62738.629961,62769.725178,100000000000000007629769841091887003294964970946560.000000,0.400530,2.876530,0.400530,300.036530,16609,158726,300.000000,4,5,0,CBC,1
