instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,256,1910.000000,1910.000000,1910.000000,1910.000000,3360.000000,3360.000000,0.000039,0.140039,5.252039,5.256039,408,6398,300.000000,0,0,0,CBC,1
1,None,256,1906.000000,1906.000000,1906.000000,2243.554939,3354.000000,3354.000000,0.000003,2.064003,7.704003,7.728003,368,8614,300.000000,0,0,0,CBC,1
2,None,256,1908.500000,1908.500000,1908.500000,2210.627967,3355.000000,3355.000000,0.000002,1.844002,8.012002,8.028002,454,10416,300.000000,0,0,0,CBC,1
3,None,256,1910.000000,1910.000000,1910.000000,1910.000000,3360.000000,3360.000000,0.000003,0.040003,3.600003,3.600003,382,5246,300.000000,0,0,0,CBC,1
4,None,256,1907.000000,1907.000000,1907.000000,2219.346194,3360.000000,3360.000000,0.000005,2.104005,6.648005,6.668005,298,7307,300.000000,0,0,0,CBC,1
5,None,256,1909.500000,1909.500000,1909.500000,2184.996143,3360.000000,3360.000000,0.000002,0.280002,5.864002,5.868002,462,8516,300.000000,0,0,0,CBC,1
6,None,256,1909.500000,1909.500000,1909.500000,2185.595010,3361.000000,3361.000000,0.000002,0.964002,6.048002,6.056002,422,7319,300.000000,0,0,0,CBC,1
7,None,256,1907.750000,1907.750000,1907.750000,2187.884373,3356.000000,3356.000000,0.000002,1.284002,6.712002,6.720002,384,7479,300.000000,0,0,0,CBC,1
8,None,256,1909.500000,1909.500000,1909.500000,1910.000000,3357.000000,3357.000000,0.000002,0.064002,4.564002,4.564002,444,6314,300.000000,0,0,0,CBC,1
9,None,256,1908.166667,1908.166667,1908.166667,2184.999918,3358.000000,3358.000000,0.000003,0.540003,4.848003,4.852003,362,5636,300.000000,0,0,0,CBC,1
10,None,256,1909.000000,1909.000000,1909.000000,2185.000000,3357.000000,3357.000000,0.000005,0.204005,7.364005,7.368005,520,9773,300.000000,0,0,0,CBC,1
