instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,86570.120867,86573.017800,86571.755238,86679.000000,86679.000000,86679.000000,697.114910,697.794910,697.810910,697.818910,0,289,300.000000,5,660,660,CBC,1
1,Farkas,4,86545.722430,86545.818244,86545.722430,86663.000000,86663.000000,86663.000000,3.093403,3.401403,3.417403,3.429403,0,371,300.000000,5,660,0,CBC,1
2,Farkas,4,86592.847855,86594.667891,86592.847855,86709.000000,86709.000000,86709.000000,3.076045,3.340045,3.360045,3.368045,0,356,300.000000,5,660,0,CBC,1
3,Farkas,4,86611.960116,86614.497509,86612.671851,86723.000000,86723.000000,86723.000000,3.064337,3.676337,3.704337,3.716337,0,312,300.000000,5,660,0,CBC,1
4,Farkas,4,86625.116742,86625.217424,86625.171268,86733.000000,86733.000000,86733.000000,3.035928,3.331928,3.351928,3.363928,0,261,300.000000,5,660,0,CBC,1
5,Farkas,4,86507.744813,86508.241544,86507.902119,86620.000000,86620.000000,86620.000000,3.052650,3.564650,3.584650,3.596650,0,283,300.000000,5,660,0,CBC,1
6,Farkas,4,86469.827269,86471.786785,86470.941868,86578.000000,86578.000000,86578.000000,3.036541,3.692541,3.712541,3.724541,0,320,300.000000,5,660,0,CBC,1
7,Farkas,4,86580.184585,86580.927128,86580.381271,86693.000000,86693.000000,86693.000000,3.054348,3.658348,3.690348,3.702348,0,302,300.000000,5,660,0,CBC,1
8,Farkas,4,86616.869460,86617.391379,86617.253289,86727.000000,86727.000000,86727.000000,3.037825,3.685825,3.705825,3.717825,0,263,300.000000,5,660,0,CBC,1
9,Farkas,4,86547.803699,86549.678073,86547.842759,86662.000000,86662.000000,86662.000000,3.067510,3.307510,3.323510,3.335510,0,268,300.000000,5,660,0,CBC,1
10,Farkas,4,86471.487300,86471.491998,86471.487300,86587.000000,86587.000000,86587.000000,3.056864,3.300864,3.320864,3.328864,0,307,300.000000,5,660,0,CBC,1
