instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,64,2748.345238,3778.988095,2894.970238,6697.555282,6907.171715,100000000000000007629769841091887003294964970946560.000000,5.303667,6.999667,5.303667,300.047667,35184,376553,300.000000,64,2,520,CBC,1
1,Old,64,2757.709524,3791.702381,2937.052666,7695.775039,7986.000000,7986.000000,2.802814,4.338814,131.766814,131.786814,15394,172945,300.000000,64,3,0,CBC,1
2,Old,64,2733.915476,3786.515476,2881.008823,7322.059770,7519.098713,100000000000000007629769841091887003294964970946560.000000,2.263324,4.211324,2.263324,300.043324,39275,406983,300.000000,64,2,0,CBC,1
3,Old,64,2770.248810,3848.170238,3140.858299,8913.635657,9216.000000,9216.000000,1.129073,1.333073,25.509073,25.513073,4008,35892,300.000000,64,2,0,CBC,1
4,Old,64,2754.547619,3779.190476,2900.422619,7066.244951,7338.369845,100000000000000007629769841091887003294964970946560.000000,2.089106,3.441106,2.089106,300.041106,46825,375641,300.000000,64,2,0,CBC,1
5,Old,64,2748.345238,3777.988095,2894.907738,6699.473514,6879.006473,100000000000000007629769841091887003294964970946560.000000,2.404877,3.996877,2.404877,300.044877,38389,382821,300.000000,64,2,0,CBC,1
6,Old,64,2739.333333,3768.976190,2919.044271,6849.612026,7029.329650,100000000000000007629769841091887003294964970946560.000000,2.461186,4.893186,2.461186,300.049186,29951,391446,300.000000,64,3,0,CBC,1
7,Old,64,2754.285714,3816.357143,2933.578683,7244.005391,7491.016270,100000000000000007629769841091887003294964970946560.000000,2.386773,4.074773,2.386773,300.042773,38773,415502,300.000000,64,3,0,CBC,1
8,Old,64,2757.309524,3781.952381,3037.309524,7811.278604,8080.000000,8080.000000,2.141946,3.309946,16.205946,16.221946,1570,18257,300.000000,64,2,0,CBC,1
9,Old,64,2752.091667,3805.441667,3030.008755,7988.858473,8227.019955,100000000000000007629769841091887003294964970946560.000000,1.564963,1.756963,1.564963,300.024963,44087,444447,300.000000,64,2,0,CBC,1
10,Old,64,2765.041667,3822.648810,2973.809606,8044.059916,8392.000000,8392.000000,1.670330,2.070330,23.166330,23.174330,2768,28865,300.000000,64,3,0,CBC,1
