instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,256,272.000000,272.000000,272.000000,288.000000,288.000000,288.000000,0.000050,0.232050,0.244050,0.248050,0,88,300.000000,0,0,0,CBC,1
1,None,256,268.750000,268.750000,268.750000,283.000000,283.000000,283.000000,0.000040,0.104040,0.108040,0.108040,0,54,300.000000,0,0,0,CBC,1
2,None,256,272.100000,272.100000,272.100000,287.000000,287.000000,287.000000,0.000003,0.056003,0.060003,0.060003,0,81,300.000000,0,0,0,CBC,1
3,None,256,271.642857,271.642857,271.642857,289.000000,289.000000,289.000000,0.000004,0.072004,0.076004,0.076004,0,76,300.000000,0,0,0,CBC,1
4,None,256,271.522727,271.522727,271.522727,288.000000,288.000000,288.000000,0.000004,0.068004,0.072004,0.072004,0,80,300.000000,0,0,0,CBC,1
5,None,256,271.250000,271.250000,271.250000,287.000000,287.000000,287.000000,0.000003,0.080003,0.084003,0.084003,0,96,300.000000,0,0,0,CBC,1
6,None,256,271.000000,271.000000,271.000000,287.000000,287.000000,287.000000,0.000002,0.052002,0.056002,0.056002,0,64,300.000000,0,0,0,CBC,1
7,None,256,271.500000,271.500000,271.500000,286.000000,286.000000,286.000000,0.000006,0.060006,0.060006,0.060006,0,66,300.000000,0,0,0,CBC,1
8,None,256,270.666667,270.666667,270.666667,285.000000,286.000000,286.000000,0.000006,0.068006,0.088006,0.088006,0,81,300.000000,0,0,0,CBC,1
9,None,256,271.400000,271.400000,271.400000,287.500000,289.000000,289.000000,0.000002,0.088002,0.112002,0.116002,2,111,300.000000,0,0,0,CBC,1
10,None,256,270.333333,270.333333,270.333333,287.000000,287.000000,287.000000,0.000003,0.060003,0.076003,0.076003,0,77,300.000000,0,0,0,CBC,1
