instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,256,3666028.211736,3666028.211736,3666028.211736,3672060.733252,3672777.397098,3673305.645376,0.000003,0.292003,300.184003,300.196003,19666,49754,300.000000,0,0,0,CBC,1
1,None,256,3665708.535641,3665708.535641,3665708.535641,3672613.593792,3672645.291769,100000000000000007629769841091887003294964970946560.000000,0.000003,0.348003,0.000003,300.048003,19339,56884,300.000000,0,0,0,CBC,1
2,None,256,3665860.078273,3665860.078273,3665860.078273,3672345.361655,3672392.999387,100000000000000007629769841091887003294964970946560.000000,0.000003,0.664003,0.000003,300.040003,21076,51078,300.000000,0,0,0,CBC,1
3,None,256,3665975.824650,3665975.824650,3665975.824650,3672237.155154,3672270.340078,100000000000000007629769841091887003294964970946560.000000,0.000003,0.332003,0.000003,300.032003,20702,61006,300.000000,0,0,0,CBC,1
4,None,256,3666066.137705,3666066.137705,3666066.137705,3672785.308464,3672836.968676,3673325.217246,0.000002,0.352002,300.144002,300.160002,16974,52778,300.000000,0,0,0,CBC,1
5,None,256,3665907.476461,3665907.476461,3665907.476461,3671243.514694,3671315.436808,100000000000000007629769841091887003294964970946560.000000,0.000002,0.480002,0.000002,300.036002,20384,58818,300.000000,0,0,0,CBC,1
6,None,256,3666274.831603,3666274.831603,3666274.831603,3672604.795326,3673288.652055,100000000000000007629769841091887003294964970946560.000000,0.000002,0.328002,0.000002,300.048002,19337,71605,300.000000,0,0,0,CBC,1
7,None,256,3665791.229029,3665791.229029,3665791.229029,3672732.097946,3672865.802005,3672865.802005,0.000003,0.672003,192.280003,192.300003,5291,28066,300.000000,0,0,0,CBC,1
8,None,256,3665675.994827,3665675.994827,3665675.994827,3672037.837028,3672070.544505,100000000000000007629769841091887003294964970946560.000000,0.000004,0.368004,0.000004,300.036004,19871,59470,300.000000,0,0,0,CBC,1
9,None,256,3665613.919607,3665613.919607,3665613.919607,3672132.388330,3672200.762743,100000000000000007629769841091887003294964970946560.000000,0.000003,0.404003,0.000003,300.036003,21398,74606,300.000000,0,0,0,CBC,1
10,None,256,3666211.099761,3666211.099761,3666211.099761,3671716.403086,3671758.051741,100000000000000007629769841091887003294964970946560.000000,0.000003,0.644003,0.000003,300.036003,17045,52427,300.000000,0,0,0,CBC,1
