instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,185.000000,185.000000,185.000000,307.147190,372.792903,100000000000000007629769841091887003294964970946560.000000,1.010409,3.390409,1.010409,300.038409,35392,173070,300.000000,4,3,860,CBC,1
1,New,4,185.000000,185.000000,185.000000,346.472413,425.990821,1118.000000,0.355904,1.303904,300.043904,300.047904,34732,208199,300.000000,4,4,860,CBC,1
2,New,4,185.000000,185.000000,185.000000,292.188080,396.046164,100000000000000007629769841091887003294964970946560.000000,0.297480,0.753480,0.297480,300.037480,37209,211586,300.000000,4,3,850,CBC,1
3,New,4,193.500000,298.500000,202.500000,503.254747,595.517107,100000000000000007629769841091887003294964970946560.000000,0.742350,2.970350,0.742350,300.034350,28612,212547,300.000000,27,2,830,CBC,1
4,New,4,185.000000,185.000000,185.000000,325.362130,378.002792,100000000000000007629769841091887003294964970946560.000000,0.300042,2.092042,0.300042,300.036042,37964,220346,300.000000,4,3,850,CBC,1
5,New,4,186.000000,238.000000,238.000000,842.888802,1020.000000,1398.500000,1.603631,3.167631,300.039631,300.047631,31718,202654,300.000000,44,4,790,CBC,1
6,New,4,322.000000,406.666667,322.000000,2108.403189,2207.500000,2207.500000,2.184010,2.464010,3.020010,3.024010,46,1039,300.000000,48,4,770,CBC,1
7,New,4,185.000000,185.000000,185.000000,316.382313,393.048119,100000000000000007629769841091887003294964970946560.000000,0.342718,2.414718,0.342718,300.038718,33179,193727,300.000000,4,4,860,CBC,1
