instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,64,8951799.928130,8951799.928130,8951799.928130,8959323.175424,8966406.491520,8966406.491520,0.000029,0.084029,45.172029,45.176029,30544,69263,300.000000,0,0,0,CBC,1
1,None,64,8248420.163032,8248420.163032,8248420.163032,8248826.396772,8254716.961545,8254716.961545,0.000002,0.024002,0.124002,0.128002,118,205,300.000000,0,0,0,CBC,1
2,None,64,11992370.129494,11992370.129494,11992370.129494,12011855.436445,12021808.729450,12021808.729450,0.000002,0.032002,1.596002,1.596002,1520,2639,300.000000,0,0,0,CBC,1
3,None,64,8563119.197780,8563119.197780,8563119.197780,8564269.607282,8569634.638300,8569634.638300,0.000002,0.004002,0.044002,0.044002,42,56,300.000000,0,0,0,CBC,1
4,None,64,13457689.719778,13457689.719778,13457689.719778,13490754.208226,13494352.720714,13494352.720714,0.000002,0.024002,0.988002,0.988002,850,1139,300.000000,0,0,0,CBC,1
5,None,64,8220213.065767,8220213.065767,8220213.065767,8220597.395420,8220597.395420,8220597.395420,0.000002,0.004002,0.008002,0.008002,0,1,300.000000,0,0,0,CBC,1
6,None,64,8282709.048034,8282709.048034,8282709.048034,8283645.293778,8284438.309560,8284438.309560,0.000003,0.012003,0.024003,0.024003,10,19,300.000000,0,0,0,CBC,1
7,None,64,8275952.406740,8275952.406740,8275952.406740,8326676.829605,8326676.829605,8326676.829605,0.000002,0.008002,0.012002,0.012002,0,12,300.000000,0,0,0,CBC,1
8,None,64,8132362.877475,8132362.877475,8132362.877475,8142034.616531,8142034.616531,8142034.616531,0.000002,0.004002,0.008002,0.008002,0,5,300.000000,0,0,0,CBC,1
9,None,64,8909570.081545,8909570.081545,8909570.081545,8921019.034647,8929576.266403,8929576.266403,0.000003,0.044003,0.360003,0.360003,218,740,300.000000,0,0,0,CBC,1
10,None,64,8895040.616048,8895040.616048,8895040.616048,8928026.781777,8949315.099800,8949315.099800,0.000003,0.120003,20.260003,20.260003,9192,29194,300.000000,0,0,0,CBC,1
