instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,7155.000000,7215.000000,7215.000000,7480.630048,7615.000000,7615.000000,2.158526,4.882526,11.902526,11.926526,231,8171,300.000000,4,17,260,CBC,1
1,Farkas,4,7152.500000,7212.500000,7212.500000,7396.032555,7612.000000,7612.000000,0.054101,2.574101,10.410101,10.430101,255,8250,300.000000,4,17,0,CBC,1
2,Farkas,4,7156.750000,7217.750000,7217.750000,7442.197701,7615.000000,7615.000000,0.048958,3.088958,10.048958,10.076958,252,8289,300.000000,4,17,0,CBC,1
3,Farkas,4,7151.750000,7211.750000,7211.750000,7440.760701,7612.000000,7612.000000,0.054056,3.554056,15.038056,15.070056,404,12018,300.000000,4,17,0,CBC,1
4,Farkas,4,7175.250000,7234.750000,7234.750000,7497.281087,7624.000000,7624.000000,0.053161,2.589161,12.393161,12.417161,344,9640,300.000000,4,17,0,CBC,1
5,Farkas,4,7143.750000,7203.500000,7203.389535,7486.415509,7600.000000,7600.000000,0.052144,2.804144,10.984144,11.008144,304,9405,300.000000,4,17,0,CBC,1
6,Farkas,4,7153.750000,7213.750000,7213.750000,7450.621599,7615.000000,7615.000000,0.049590,3.589590,8.365590,8.401590,140,6449,300.000000,4,17,0,CBC,1
7,Farkas,4,7154.500000,7214.000000,7214.000000,7388.828432,7612.000000,7612.000000,0.050799,4.034799,9.314799,9.346799,174,6971,300.000000,4,17,0,CBC,1
8,Farkas,4,7154.250000,7214.250000,7214.250000,7446.400613,7614.000000,7614.000000,0.051002,2.399002,9.719002,9.747002,263,8197,300.000000,4,17,0,CBC,1
9,Farkas,4,7147.250000,7206.500000,7206.500000,7443.135368,7607.000000,7607.000000,0.051089,4.567089,15.511089,15.555089,372,11867,300.000000,4,17,0,CBC,1
10,Farkas,4,7153.000000,7213.750000,7213.558140,7409.046490,7614.000000,7614.000000,0.051037,2.763037,10.143037,10.163037,228,8034,300.000000,4,17,0,CBC,1
