instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,47.333333,51.333333,50.168618,105.547128,105.577632,100000000000000007629769841091887003294964970946560.000000,10.482695,19.650695,10.482695,300.086695,6429,163878,300.000000,4,24,320,CBC,1
1,New,4,42.333333,46.333333,45.091585,100.103144,100.116766,100000000000000007629769841091887003294964970946560.000000,14.108764,22.552764,14.108764,300.112764,7651,123625,300.000000,4,37,320,CBC,1
2,New,4,47.333333,51.000000,49.626281,113.450285,113.741950,100000000000000007629769841091887003294964970946560.000000,9.317089,17.889089,9.317089,300.065089,7256,141131,300.000000,4,26,320,CBC,1
3,New,4,46.888889,50.777778,48.222222,107.019023,107.069525,100000000000000007629769841091887003294964970946560.000000,3.087028,9.035028,3.087028,300.095028,9390,183673,300.000000,4,6,270,CBC,1
4,New,4,47.333333,51.333333,50.229314,106.943652,107.162221,100000000000000007629769841091887003294964970946560.000000,7.067216,13.683216,7.067216,300.059216,7065,170939,300.000000,4,17,320,CBC,1
5,New,4,46.333333,51.333333,49.196409,105.009215,105.018459,100000000000000007629769841091887003294964970946560.000000,6.046406,12.014406,6.046406,300.062406,7266,177423,300.000000,4,14,320,CBC,1
6,New,4,47.333333,51.333333,48.075838,111.445248,111.477185,100000000000000007629769841091887003294964970946560.000000,8.761448,16.593448,8.761448,300.121448,7880,170516,300.000000,4,24,320,CBC,1
7,New,4,47.333333,51.333333,50.317412,101.853395,101.979515,100000000000000007629769841091887003294964970946560.000000,8.575405,14.863405,8.575405,300.051405,7339,164900,300.000000,4,22,320,CBC,1
8,New,4,47.666667,51.444444,50.519563,108.064749,108.083297,100000000000000007629769841091887003294964970946560.000000,16.084161,26.704161,16.084161,300.148161,5346,117117,300.000000,4,41,300,CBC,1
9,New,4,47.333333,51.333333,50.329218,108.095187,108.132333,100000000000000007629769841091887003294964970946560.000000,14.817675,24.141675,14.817675,300.073675,5524,136198,300.000000,4,42,320,CBC,1
10,New,4,46.000000,49.111111,47.894076,113.981495,113.992551,100000000000000007629769841091887003294964970946560.000000,9.556962,17.212962,9.556962,300.072962,5939,144675,300.000000,4,26,330,CBC,1
