instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,64,947.957237,988.333333,966.877762,1043.080377,1120.000000,1120.000000,50.313464,50.609464,66.565464,66.569464,1861,7251,300.000000,148,80,80,CBC,1
1,Farkas,64,911.009892,931.328834,914.166017,1046.926660,1120.000000,1120.000000,1.050110,1.226110,9.418110,9.418110,1768,6297,300.000000,148,80,0,CBC,1
2,Farkas,64,945.955263,984.154774,962.685274,1035.712664,1120.000000,1120.000000,1.032718,1.384718,18.512718,18.512718,1976,7887,300.000000,148,80,0,CBC,1
3,Farkas,64,951.505184,990.897436,968.386438,1047.656705,1128.000000,1128.000000,1.086513,1.322513,21.082513,21.086513,2480,8604,300.000000,148,80,0,CBC,1
4,Farkas,64,905.629580,928.750683,910.597093,1029.877721,1120.000000,1120.000000,1.016339,1.212339,16.300339,16.304339,1832,5911,300.000000,148,80,0,CBC,1
5,Farkas,64,963.477838,989.071922,967.069296,1044.801397,1128.000000,1128.000000,1.052599,1.292599,9.756599,9.760599,978,3544,300.000000,148,80,0,CBC,1
6,Farkas,64,959.254576,994.295517,974.284657,1081.874903,1136.000000,1136.000000,1.072229,1.348229,2.808229,2.812229,102,570,300.000000,148,80,0,CBC,1
7,Farkas,64,905.745488,930.578683,905.745488,1038.242706,1136.000000,1136.000000,1.082508,1.130508,2.410508,2.414508,802,2630,300.000000,148,80,0,CBC,1
8,Farkas,64,955.361362,991.700000,965.945122,1048.852677,1136.000000,1136.000000,0.978701,1.266701,25.554701,25.558701,2958,9861,300.000000,148,80,0,CBC,1
9,Farkas,64,910.393939,929.393939,910.393939,1043.436599,1128.000000,1128.000000,1.083919,1.155919,3.955919,3.955919,1758,6227,300.000000,148,80,0,CBC,1
