instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,49.214876,49.214876,49.214876,63.103772,63.103876,100000000000000007629769841091887003294964970946560.000000,0.000003,12.300003,0.000003,300.128003,3833,112152,300.000000,0,0,0,CBC,1
1,None,4,45.195261,45.195261,45.195261,61.083328,61.295757,100000000000000007629769841091887003294964970946560.000000,0.000002,7.580002,0.000002,300.100002,6612,137193,300.000000,0,0,0,CBC,1
2,None,4,45.196970,45.196970,45.196970,61.757014,61.759845,100000000000000007629769841091887003294964970946560.000000,0.000005,8.424005,0.000005,300.120005,6797,138123,300.000000,0,0,0,CBC,1
3,None,4,44.606061,44.606061,44.606061,62.442423,62.443011,100000000000000007629769841091887003294964970946560.000000,0.000005,10.960005,0.000005,300.112005,7517,141495,300.000000,0,0,0,CBC,1
4,None,4,46.745179,46.745179,46.745179,63.834862,63.834883,100000000000000007629769841091887003294964970946560.000000,0.000004,4.760004,0.000004,300.052004,6684,146501,300.000000,0,0,0,CBC,1
5,None,4,48.517906,48.517906,48.517906,63.289229,63.313929,100000000000000007629769841091887003294964970946560.000000,0.000004,9.592004,0.000004,300.096004,5924,128449,300.000000,0,0,0,CBC,1
6,None,4,49.715415,49.715415,49.715415,66.065813,66.096340,100000000000000007629769841091887003294964970946560.000000,0.000003,6.396003,0.000003,300.100003,6763,174089,300.000000,0,0,0,CBC,1
7,None,4,46.624242,46.624242,46.624242,64.386189,64.390702,100000000000000007629769841091887003294964970946560.000000,0.000003,12.080003,0.000003,300.140003,6401,138103,300.000000,0,0,0,CBC,1
8,None,4,45.877410,45.877410,45.877410,66.782724,66.839502,100000000000000007629769841091887003294964970946560.000000,0.000004,2.556004,0.000004,300.032004,6076,162882,300.000000,0,0,0,CBC,1
9,None,4,50.275746,50.275746,50.275746,62.744490,62.754145,100000000000000007629769841091887003294964970946560.000000,0.000003,8.904003,0.000003,300.092003,5062,137764,300.000000,0,0,0,CBC,1
10,None,4,46.653755,46.653755,46.653755,61.999360,62.001560,100000000000000007629769841091887003294964970946560.000000,0.000003,0.932003,0.000003,300.068003,6243,172849,300.000000,0,0,0,CBC,1
