instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,28928379.620260,29421385.257225,28928379.620260,29702861.052340,30356781.570149,30356781.570149,75.549106,76.176117,76.366207,76.372903,9,1990,300.000000,4,10,GUROBI,1
1,Farkas,4,28909135.723861,29406398.822873,28909135.723861,29683974.687478,30341953.315893,30341953.315893,0.449561,1.717346,1.864136,1.864433,16,3475,300.000000,4,10,GUROBI,1
2,Farkas,4,28936349.488217,29429091.630057,28936349.488217,29708149.001839,30365922.398852,30365922.398852,0.479628,1.669396,1.893680,1.893975,17,3725,300.000000,4,10,GUROBI,1
3,Farkas,4,28934200.249678,29430466.818665,28934200.249678,29691679.130186,30366478.946747,30366478.946747,0.497811,1.815607,2.007759,2.016565,17,4194,300.000000,4,10,GUROBI,1
4,Farkas,4,28933544.753419,29422200.305037,28933545.546069,29698728.939441,30357698.043359,30357698.043359,0.464804,1.331427,1.599566,1.599864,15,2512,300.000000,4,10,GUROBI,1
5,Farkas,4,28911362.430069,29413898.770387,28911362.430069,29678812.988801,30348571.162838,30348571.162838,0.475911,1.974685,2.206365,2.206668,15,3941,300.000000,4,10,GUROBI,1
6,Farkas,4,28928172.768616,29423297.303670,28928172.768616,29687442.392245,30355772.362059,30358749.020729,0.491645,1.111349,1.342922,1.368791,16,2351,300.000000,4,10,GUROBI,1
7,Farkas,4,28919428.810027,29419487.012166,28919428.810027,29682329.651979,30354683.068131,30354683.068131,0.471689,1.632199,1.816232,1.841633,17,3444,300.000000,4,10,GUROBI,1
8,Farkas,4,28929746.938035,29421644.503164,28929746.938035,29696502.125035,30355803.240295,30355803.240295,0.469262,1.803888,1.907027,1.928191,15,3247,300.000000,4,10,GUROBI,1
9,Farkas,4,28921814.317769,29421342.410453,28921815.097955,29697829.665890,30355416.556745,30355416.556746,0.495821,1.250788,1.512148,1.527057,15,2738,300.000000,4,10,GUROBI,1
10,Farkas,4,28918510.587871,29413188.771677,28918510.587871,29677678.032121,30347750.048959,30347750.048959,0.461038,1.583478,1.737001,1.737303,16,3249,300.000000,4,10,GUROBI,1
