instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,12907.779167,14174.326667,13170.662500,15498.567305,16029.692681,16029.692681,39.830337,40.214935,40.315841,40.381722,57,3190,300.000000,66,10,GUROBI,1
1,Old,16,12907.779167,14174.326667,13761.679903,15470.145847,16029.692492,16029.692492,43.444998,43.875292,44.041037,44.041243,30,2204,300.000000,66,10,GUROBI,1
2,Old,16,12907.779167,14157.900000,13652.180846,15436.119969,15855.872681,15855.872681,61.358503,61.782160,61.983544,61.983716,33,2463,300.000000,66,10,GUROBI,1
3,Old,16,12907.779167,14174.326667,13925.517568,15755.433203,16033.092681,16033.092681,76.081327,76.593677,76.776641,76.795843,33,2766,300.000000,66,10,GUROBI,1
4,Old,16,12907.779167,14174.326667,13446.670140,15345.325373,16029.692681,16029.692681,47.062293,47.403435,47.553829,47.610461,54,3673,300.000000,66,10,GUROBI,1
5,Old,16,12940.070833,14206.618333,13807.648898,15701.983513,16029.692681,16029.692681,84.857723,85.327864,85.434882,85.458589,46,2925,300.000000,66,10,GUROBI,1
6,Old,16,12907.779167,14167.722800,13778.062890,15629.773861,16029.692681,16029.692681,62.158628,62.613087,62.710313,62.710486,41,2674,300.000000,66,10,GUROBI,1
7,Old,16,12907.779167,14174.326667,13876.722370,15520.951955,16097.811181,16097.811181,51.493670,51.920408,52.124886,52.153184,96,3840,300.000000,66,10,GUROBI,1
8,Old,16,12936.670833,14203.218333,13199.554167,15792.960504,16097.811181,16097.811181,43.999303,44.516063,44.619483,44.619653,37,2695,300.000000,66,10,GUROBI,1
9,Old,16,13011.313333,14277.860833,13947.181478,15801.416402,16219.732681,16219.732681,67.724864,68.162335,68.276977,68.296655,45,3086,300.000000,66,10,GUROBI,1
10,Old,16,12907.779167,14174.326667,14000.133604,15520.463526,16029.692681,16029.692681,67.564205,67.928934,67.991538,68.007999,33,2149,300.000000,66,10,GUROBI,1
