instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,95919464.000000,100601267.000000,97404113.204199,106929598.956037,106939359.869194,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,22.681798,22.945762,22.681798,22.951389,5,329,300.000000,16,8,GUROBI,1
1,Farkas,16,95915876.099400,100595545.681600,97401055.556007,106929563.091336,106942947.000000,106942947.000000,0.366212,0.513810,0.528123,0.528972,6,358,300.000000,16,8,GUROBI,1
2,Farkas,16,95919467.541600,100622123.282600,97405624.024811,106928709.821646,106941558.000000,106941558.000000,0.360720,0.490681,0.496926,0.497791,7,363,300.000000,16,8,GUROBI,1
3,Farkas,16,95888731.157200,100583512.195200,97370211.637533,106883183.529065,106904877.002926,106905918.000000,0.358654,0.565631,0.576774,0.577868,11,438,300.000000,16,8,GUROBI,1
4,Farkas,16,95915056.639200,100600807.563000,97400682.736471,106912135.100520,106917050.995161,106925239.000000,0.358094,0.485554,0.492013,0.492848,6,358,300.000000,16,8,GUROBI,1
5,Farkas,16,95928865.427400,100601550.385200,97413216.691199,106938751.412424,106948034.000000,106948034.000000,0.358169,0.508728,0.513929,0.514718,5,360,300.000000,16,8,GUROBI,1
6,Farkas,16,95933340.272800,100615849.065000,97416940.611494,106943930.831814,106955824.000000,106955824.000000,0.358858,0.534119,0.541235,0.542050,6,439,300.000000,16,8,GUROBI,1
7,Farkas,16,95945032.582600,100619793.734800,97429151.415190,106956573.899953,106962709.851719,106963783.000000,0.356639,0.500285,0.509106,0.509220,7,384,300.000000,16,8,GUROBI,1
8,Farkas,16,95909103.951200,100595917.919400,97394327.002726,106913915.420123,106915962.510092,106921023.000000,0.360409,0.505547,0.511590,0.511702,7,360,300.000000,16,8,GUROBI,1
9,Farkas,16,95923211.539600,100612273.702400,97404924.098152,106921188.391050,106930102.129473,106940574.000000,0.359251,0.499890,0.510399,0.511291,12,409,300.000000,16,8,GUROBI,1
10,Farkas,16,95926100.194200,100607732.197200,97410362.431801,106942127.217699,106948536.000000,106948536.000000,0.357518,0.513163,0.525418,0.526279,7,416,300.000000,16,8,GUROBI,1
