instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,64,20430947.618854,20509302.700170,20438640.668688,20731272.625885,20740044.565756,20740496.768779,62.114231,62.269645,62.288560,62.289813,27,730,300.000000,64,30,GUROBI,1
1,Farkas,64,10633194.822868,10633194.822868,10633194.822868,10891042.945046,10927488.817092,10928542.958738,1.763384,1.978585,4.894318,5.723798,1534,18413,300.000000,64,30,GUROBI,1
2,Farkas,64,10467085.044739,10467085.044739,10467085.044739,10691688.429196,10742361.631064,10742903.118865,1.753579,1.934229,3.665947,3.666098,835,6921,300.000000,64,30,GUROBI,1
3,Farkas,64,8698342.614017,8698342.614017,8698342.614017,8956829.593987,8997427.488526,8998302.480321,2.125104,2.329095,3.876591,3.878282,684,5687,300.000000,64,30,GUROBI,1
4,Farkas,64,9873046.871292,9873046.871292,9873046.871292,10171193.278570,10198850.786029,10198850.786029,1.848988,2.000665,2.188530,2.188956,264,2081,300.000000,64,30,GUROBI,1
5,Farkas,64,10564225.906576,10564225.906576,10564225.906576,10839218.233414,10891919.090109,10892753.154114,1.934220,2.146185,4.087445,4.266483,880,8529,300.000000,64,30,GUROBI,1
6,Farkas,64,10788625.022527,10788625.022527,10788625.022527,11057510.256254,11092542.747667,11093648.013063,1.868369,2.183751,6.560090,6.560192,1757,25058,300.000000,64,30,GUROBI,1
7,Farkas,64,10712088.309357,10712088.309357,10712088.309357,10940910.977524,10957106.319550,10957647.566288,1.799575,1.970957,2.050317,2.050416,129,1091,300.000000,64,30,GUROBI,1
8,Farkas,64,10531071.092696,10531071.092696,10531071.092696,10810270.454278,10868288.874869,10869361.385983,1.897876,2.094037,5.065076,5.753052,1216,13787,300.000000,64,30,GUROBI,1
9,Farkas,64,10878827.475769,10878827.475769,10878827.475769,11126185.855158,11138165.322648,11138716.997699,2.010696,2.295699,2.389367,2.470030,202,2448,300.000000,64,30,GUROBI,1
10,Farkas,64,11098786.147204,11098786.147204,11098786.147204,11358836.280734,11405388.001285,11406519.005183,1.894644,2.249677,15.240279,15.337787,4168,93461,300.000000,64,30,GUROBI,1
