instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,115155.000000,115155.000000,115155.000000,115155.000000,115155.000000,115155.000000,0.016471,0.016471,0.150940,0.161038,1,2938,300.000000,0,0,GUROBI,1
1,None,64,115156.066667,115156.066667,115156.066667,115163.750000,115165.000000,115165.000000,0.016593,0.179303,0.184360,0.188583,1,1904,300.000000,0,0,GUROBI,1
2,None,64,115102.942280,115102.942280,115102.942280,115105.000000,115105.000000,115105.000000,0.016551,0.168683,0.174235,0.178385,1,1933,300.000000,0,0,GUROBI,1
3,None,64,115156.547619,115156.547619,115156.547619,115163.611111,115164.000000,115164.000000,0.016542,0.226141,0.231150,0.234754,1,1922,300.000000,0,0,GUROBI,1
4,None,64,115149.833333,115149.833333,115149.833333,115154.000000,115154.000000,115154.000000,0.016801,0.213310,0.218259,0.221691,1,1940,300.000000,0,0,GUROBI,1
5,None,64,115136.550000,115136.550000,115136.550000,115142.500000,115144.000000,115144.000000,0.016951,0.219170,0.225335,0.229811,1,2052,300.000000,0,0,GUROBI,1
6,None,64,115131.597222,115131.597222,115131.597222,115133.623377,115135.000000,115135.000000,0.016517,0.204297,0.209283,0.217692,1,2032,300.000000,0,0,GUROBI,1
7,None,64,115134.966667,115134.966667,115134.966667,115139.000000,115139.000000,115139.000000,0.016725,0.147975,0.154120,0.158207,1,1969,300.000000,0,0,GUROBI,1
8,None,64,115144.227976,115144.227976,115144.227976,115145.833333,115146.000000,115146.000000,0.017393,0.205157,0.210878,0.214642,1,1915,300.000000,0,0,GUROBI,1
9,None,64,115120.309524,115120.309524,115120.309524,115123.068182,115124.000000,115124.000000,0.016928,0.220757,0.225773,0.229448,1,1968,300.000000,0,0,GUROBI,1
10,None,64,115104.284127,115104.284127,115104.284127,115112.750000,115113.000000,115113.000000,0.017000,0.236593,0.241308,0.244986,1,1979,300.000000,0,0,GUROBI,1
