instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,-2451537.325024,-2451432.253579,-2451453.045666,-2451452.225570,-2451432.000000,-2451325.000000,92.382541,93.510402,117.194246,117.198233,6767,29364,300.000000,27,2,GUROBI,1
1,Old,16,-2451549.616183,-2451445.513358,-2451462.818719,-2451457.923374,-2451440.502303,-2451285.000000,85.030094,86.220666,128.703687,128.707295,4755,26103,300.000000,27,2,GUROBI,1
2,Old,16,-2451559.926047,-2451456.559358,-2451473.153805,-2451469.878490,-2451454.491264,-2451292.000000,75.254332,76.427204,121.652640,121.661916,7619,78011,300.000000,27,2,GUROBI,1
3,Old,16,-2451536.077856,-2451431.638032,-2451458.530854,-2451455.330263,-2451432.802293,-2451328.000000,71.722486,72.988524,105.796758,105.804932,5315,65448,300.000000,27,2,GUROBI,1
4,Old,16,-2451559.597302,-2451455.471869,-2451475.719037,-2451474.691273,-2451455.530653,-2451368.000000,79.818509,80.933435,96.041509,96.044264,3987,11209,300.000000,27,2,GUROBI,1
5,Old,16,-2451538.931767,-2451435.513358,-2451461.416367,-2451458.811714,-2451438.000000,-2451278.000000,80.546985,82.063435,95.752944,95.756323,3416,8411,300.000000,27,2,GUROBI,1
6,Old,16,-2451485.084538,-2451385.356508,-2451410.667114,-2451404.683671,-2451380.969382,-2451241.000000,75.350536,76.537575,114.960852,114.964334,4168,17481,300.000000,27,2,GUROBI,1
7,Old,16,-2451540.325024,-2451435.253579,-2451450.314953,-2451449.120732,-2451434.000000,-2451275.000000,74.239372,75.484999,170.937513,170.938890,10622,199503,300.000000,27,2,GUROBI,1
8,Old,16,-2451530.470604,-2451425.341068,-2451446.115762,-2451445.865189,-2451425.613470,-2451319.000000,77.220390,78.329675,96.207627,96.212212,4924,16703,300.000000,27,2,GUROBI,1
9,Old,16,-2451529.325024,-2451424.519183,-2451453.515264,-2451450.399584,-2451421.971934,-2451339.000000,70.628471,72.100983,79.896532,79.898575,2569,13815,300.000000,27,2,GUROBI,1
10,Old,16,-2451584.179445,-2451482.791723,-2451506.207540,-2451504.934497,-2451480.860711,-2451396.000000,79.399911,80.592751,95.982131,95.985204,4120,11446,300.000000,27,2,GUROBI,1
