instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,64,25490184.451460,25525079.988598,25507928.093382,25766240.929005,25777344.086099,25779856.368613,81.986683,82.445230,82.724287,82.749045,165,1939,300.000000,103,8,GUROBI,1
1,New,64,25490298.035543,25525210.031395,25508019.140225,25766371.723939,25777476.633131,25779993.246816,82.255451,82.691446,82.970528,82.994402,163,1950,300.000000,103,8,GUROBI,1
2,New,64,25489853.232536,25524748.837560,25507643.038530,25768171.697457,25777597.429991,25779899.055797,81.737919,82.176939,82.457616,82.463696,154,2033,300.000000,103,8,GUROBI,1
3,New,64,25490138.396880,25525018.589695,25507873.003466,25769069.724815,25777405.643199,25779825.718617,82.087692,82.532526,82.839636,82.845383,172,1989,300.000000,103,8,GUROBI,1
4,New,64,25489460.987294,25524314.876689,25507193.582870,25766892.589060,25776672.951204,25779083.600732,82.024810,82.456973,82.824862,82.829475,208,2304,300.000000,103,8,GUROBI,1
5,New,64,25490477.882773,25525373.120719,25505005.386284,25769008.255328,25777668.093907,25780185.542893,81.895555,82.333001,82.533651,82.706366,239,2448,300.000000,103,8,GUROBI,1
6,New,64,25489949.557855,25524846.085054,25504484.189034,25773047.979718,25777247.251362,25779603.056152,81.237264,81.688590,81.885643,81.936266,123,1777,300.000000,103,8,GUROBI,1
7,New,64,25489750.326727,25524646.268469,25507475.272591,25765473.959685,25776975.376144,25779429.441338,82.564753,82.999314,83.249477,83.324289,211,2200,300.000000,103,8,GUROBI,1
8,New,64,25489795.225008,25524691.046488,25507539.191089,25771147.927151,25777751.819948,25779815.908798,82.205520,82.679013,82.892696,82.897215,87,1539,300.000000,103,8,GUROBI,1
9,New,64,25490663.954486,25525573.564814,25505192.940250,25774397.550827,25777984.748527,25780331.892156,81.365467,81.801100,81.907061,81.945553,73,1313,300.000000,103,8,GUROBI,1
10,New,64,25490794.807839,25525657.199750,25505323.789748,25770732.996152,25777843.817935,25780409.264417,81.218978,81.603233,81.970703,81.976774,228,2130,300.000000,103,8,GUROBI,1
