instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,25501658.708008,25522185.356741,25517497.175604,25774975.019978,25777295.882553,25779856.371548,3.084125,3.476476,3.624147,3.645801,89,1627,300.000000,4,4,GUROBI,1
1,Farkas,4,25502319.158596,25522831.929406,25518159.518891,25777837.712233,25779554.241117,25780673.281395,0.190301,0.641688,0.688045,0.690029,17,1198,300.000000,4,4,GUROBI,1
2,Farkas,4,25501465.231073,25521962.016277,25517295.274699,25775388.072518,25777228.076447,25779647.373146,0.195554,0.581330,0.749352,0.754263,82,1508,300.000000,4,4,GUROBI,1
3,Farkas,4,25501367.746382,25521894.857661,25517206.211334,25775433.562014,25777087.192668,25779581.051474,0.194020,0.609296,0.772859,0.801216,96,1678,300.000000,4,4,GUROBI,1
4,Farkas,4,25501373.461020,25521900.572299,25517220.391324,25775437.563339,25777012.875377,25779581.053131,0.196290,0.635424,0.760367,0.762076,53,1438,300.000000,4,4,GUROBI,1
5,Farkas,4,25501828.950434,25522339.660506,25517667.744522,25775835.655303,25778086.308323,25780532.870947,0.183907,0.594169,0.800226,0.802650,117,1640,300.000000,4,4,GUROBI,1
6,Farkas,4,25499830.292817,25520389.552065,25515684.147981,25773813.542457,25776266.868515,25778067.524130,0.184473,0.591393,0.765679,0.777372,77,1576,300.000000,4,4,GUROBI,1
7,Farkas,4,25500591.613368,25521117.919817,25516423.461615,25774985.855677,25776827.586847,25778802.350829,0.184855,0.628148,0.765432,0.765611,71,1397,300.000000,4,4,GUROBI,1
8,Farkas,4,25501818.793051,25522346.261994,25517657.079257,25777833.145774,25779582.161663,25780000.240716,0.195311,0.705995,0.827616,0.827794,52,1466,300.000000,4,4,GUROBI,1
9,Farkas,4,25500420.647557,25521025.304762,25516280.705614,25773811.454898,25776169.744305,25778733.008074,0.183796,0.570572,0.758121,0.758297,97,1646,300.000000,4,4,GUROBI,1
10,Farkas,4,25500920.119823,25521478.196293,25516782.869898,25774257.511781,25776644.608865,25779148.099745,0.184948,0.554192,0.722065,0.722246,82,1549,300.000000,4,4,GUROBI,1
