instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,64,20430947.618854,20509302.700170,20438640.668688,20731272.625885,20740044.565756,20740496.768779,62.321732,62.488720,62.507632,62.508886,27,730,300.000000,64,30,GUROBI,1
1,New,64,20432480.572783,20510835.654099,20443644.758252,20730710.400467,20742027.868632,20742027.868632,61.324145,61.502925,61.518676,61.518779,13,679,300.000000,64,30,GUROBI,1
2,New,64,20444351.697761,20528721.735162,20469530.430816,20739959.690685,20756159.331714,20757700.086532,67.231388,67.368901,67.419882,67.420311,78,986,300.000000,64,29,GUROBI,1
3,New,64,20427265.880648,20512793.635073,20435133.337339,20706987.653435,20738168.773746,20739788.669185,64.557933,64.682068,64.802546,64.802637,196,1205,300.000000,64,30,GUROBI,1
4,New,64,20427584.235033,20507195.365850,20453201.881285,20719028.018899,20742588.985727,20742602.522394,65.882998,66.012411,66.029418,66.029521,35,594,300.000000,64,30,GUROBI,1
5,New,64,20416509.624018,20490180.395433,20432391.277529,20712190.806704,20734303.779597,20734471.078088,72.575187,72.728951,72.776293,72.776378,57,865,300.000000,64,30,GUROBI,1
6,New,64,20433388.394124,20506847.685483,20453206.225620,20732364.675198,20748653.844918,20748653.844918,65.012212,65.164938,65.226200,65.226639,77,1040,300.000000,64,30,GUROBI,1
7,New,64,20396556.179125,20478091.688130,20418171.062523,20704880.253998,20711010.038407,20712446.043676,68.531269,68.683307,68.686102,68.687375,11,591,300.000000,64,30,GUROBI,1
8,New,64,20433152.499582,20511350.725460,20441916.784612,20725572.793380,20743778.508008,20743979.183593,67.851757,67.972565,68.052048,68.052147,92,1142,300.000000,64,30,GUROBI,1
9,New,64,20445098.202427,20520759.958002,20463158.601342,20750656.734850,20752488.233295,20754342.131375,67.500301,67.662347,67.669896,67.669983,10,666,300.000000,64,30,GUROBI,1
10,New,64,20433207.102262,20516077.353809,20451702.426732,20717633.552603,20743797.770843,20745456.180202,63.657507,63.786694,63.881277,63.881377,119,1048,300.000000,64,30,GUROBI,1
