instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,4,115155.000000,115155.000000,115155.000000,115155.000000,115155.000000,115155.000000,0.016461,0.016461,0.142927,0.153038,1,2938,300.000000,0,0,GUROBI,1
1,None,4,16689.960423,16689.960423,16689.960423,100739.667632,100755.000000,100755.000000,0.017018,0.731402,1.131128,1.131636,67,3271,300.000000,0,0,GUROBI,1
2,None,4,18109.546402,18109.546402,18109.546402,106079.999993,106079.999991,106079.999991,0.016884,0.712241,0.721600,0.722112,1,2865,300.000000,0,0,GUROBI,1
3,None,4,25271.079597,25271.079597,25271.079597,108747.408631,108750.000000,108750.000000,0.017072,0.584070,0.590678,0.594278,1,2843,300.000000,0,0,GUROBI,1
4,None,4,4502.340673,4502.340673,4502.340673,105356.864358,105360.000000,105360.000000,0.017044,0.929737,1.073223,1.073739,23,3347,300.000000,0,0,GUROBI,1
5,None,4,20693.442497,20693.442497,20693.442497,102999.167832,103005.000000,103005.000000,0.017072,0.887442,0.916488,0.919189,6,3240,300.000000,0,0,GUROBI,1
6,None,4,14033.013553,14033.013553,14033.013553,99209.062500,99210.000000,99210.000000,0.018244,0.694794,0.701603,0.705299,1,2888,300.000000,0,0,GUROBI,1
7,None,4,13384.583758,13384.583758,13384.583758,102022.142857,102030.000000,102030.000000,0.017672,0.806618,0.873789,0.876543,13,3032,300.000000,0,0,GUROBI,1
8,None,4,18828.093670,18828.093670,18828.093670,104540.000000,104550.000000,104550.000000,0.017211,0.521386,0.530582,0.534045,1,2739,300.000000,0,0,GUROBI,1
9,None,4,21562.158423,21562.158423,21562.158423,108599.999994,108599.999995,108599.999995,0.017823,0.599258,0.608588,0.612405,1,2745,300.000000,0,0,GUROBI,1
10,None,4,20976.331337,20976.331337,20976.331337,103775.432966,103785.000000,103785.000000,0.017322,0.677443,0.737292,0.739093,8,2992,300.000000,0,0,GUROBI,1
