instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,20430947.618854,20478576.273907,20439916.026047,20729616.557122,20740496.768779,20740496.768779,11.090398,11.222139,11.278458,11.278557,73,953,300.000000,16,19,GUROBI,1
1,Old,16,20432480.572783,20480109.227836,20442048.393665,20727666.852233,20741014.258669,20742027.868633,3.204847,3.370065,3.403559,3.403976,42,795,300.000000,16,30,GUROBI,1
2,Old,16,20444351.697761,20486472.107259,20454779.481517,20739110.967463,20757218.770861,20757700.086532,2.928903,3.070759,3.122033,3.122442,62,982,300.000000,16,30,GUROBI,1
3,Old,16,20427265.880648,20475131.089497,20438465.603637,20724494.158351,20738290.952925,20739788.669185,3.509986,3.656103,3.694890,3.694981,57,842,300.000000,16,30,GUROBI,1
4,Old,16,20427584.235033,20473497.295690,20443403.531220,20719028.018899,20742588.985727,20742602.522394,2.683845,2.820681,2.837585,2.837678,35,591,300.000000,16,30,GUROBI,1
5,Old,16,20416509.624018,20460916.400270,20426665.472092,20712190.806704,20734303.779597,20734471.078088,4.877988,5.029240,5.076083,5.076172,57,869,300.000000,16,26,GUROBI,1
6,Old,16,20433388.394124,20472729.048541,20445647.527895,20732364.675198,20748653.844918,20748653.844918,2.954104,3.094528,3.154747,3.155153,77,1036,300.000000,16,30,GUROBI,1
7,Old,16,20396556.179125,20447424.904483,20406852.912571,20704881.863328,20711013.109027,20712446.043676,4.604152,4.763357,4.765977,4.767242,11,607,300.000000,16,30,GUROBI,1
8,Old,16,20433152.499582,20474801.654141,20447304.561046,20729037.574814,20743979.183593,20743979.183593,3.420682,3.574474,3.610908,3.611009,57,867,300.000000,16,30,GUROBI,1
9,Old,16,20445098.202427,20493312.905590,20460575.646168,20744554.964902,20754342.131375,20754342.131375,3.267591,3.417023,3.455941,3.456026,48,812,300.000000,16,30,GUROBI,1
10,Old,16,20433207.102262,20480834.886670,20450025.646709,20717633.552603,20743797.770843,20745456.180202,3.506769,3.630743,3.714637,3.714724,119,1049,300.000000,16,30,GUROBI,1
