instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,35118.109848,35118.109848,35118.109848,54517.939301,54537.260315,54537.750000,0.003053,0.112895,0.164520,0.165211,46,804,300.000000,0,0,GUROBI,1
1,None,64,35213.319408,35213.319408,35213.319408,78368.413845,78652.900897,78658.250000,0.003020,0.083923,0.089899,0.093968,18,324,300.000000,0,0,GUROBI,1
2,None,64,35127.624069,35127.624069,35127.624069,60093.379576,60243.359207,60249.000000,0.003052,0.190917,0.283768,0.290964,95,1038,300.000000,0,0,GUROBI,1
3,None,64,35510.887230,35510.887230,35510.887230,90270.375204,90418.500000,90418.500000,0.003049,0.072218,0.076265,0.076375,11,279,300.000000,0,0,GUROBI,1
4,None,64,35142.558121,35142.558121,35142.558121,77078.223406,77274.409916,77275.750000,0.003125,0.078639,0.089805,0.090329,20,354,300.000000,0,0,GUROBI,1
5,None,64,35192.962561,35192.962561,35192.962561,69120.454316,69667.372722,69674.000000,0.003053,0.146697,0.203515,0.258133,117,1067,300.000000,0,0,GUROBI,1
6,None,64,35114.378852,35114.378852,35114.378852,72068.948294,72672.140519,72677.750000,0.003058,0.146430,0.208885,0.222717,105,956,300.000000,0,0,GUROBI,1
7,None,64,35189.322174,35189.322174,35189.322174,67148.259847,67345.965278,67351.750000,0.003061,0.144743,0.360184,0.363828,228,1805,300.000000,0,0,GUROBI,1
8,None,64,35132.966698,35132.966698,35132.966698,56126.867731,56265.905336,56266.500000,0.003034,0.186697,0.198932,0.212302,20,794,300.000000,0,0,GUROBI,1
9,None,64,35522.477349,35522.477349,35522.477349,74172.185796,74753.731999,74756.750000,0.003101,0.140956,0.347207,0.347325,290,1578,300.000000,0,0,GUROBI,1
10,None,64,35017.803433,35017.803433,35017.803433,84243.907749,84575.000000,84575.000000,0.003092,0.089557,0.093276,0.096267,12,360,300.000000,0,0,GUROBI,1
