instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,64,35118.109848,35543.871937,35512.050939,54517.939301,54533.201299,54537.750000,172.105828,172.240140,172.290101,172.293998,49,852,300.000000,64,63,GUROBI,1
1,Farkas,64,31995.269861,32219.336613,32016.478033,49953.957340,50027.953331,50030.500000,3.069735,3.197163,3.282458,3.312486,86,1145,300.000000,64,63,GUROBI,1
2,Farkas,64,34016.059123,34084.040781,34016.059123,52786.746658,52807.405110,52808.250000,3.029336,3.195966,3.222833,3.233190,21,829,300.000000,64,63,GUROBI,1
3,Farkas,64,31972.456792,32315.874213,32081.507973,50669.688454,50822.500000,50822.500000,3.087229,3.233896,3.362260,3.434720,157,1655,300.000000,64,63,GUROBI,1
4,Farkas,64,33841.420020,34028.125714,33845.367852,52113.790445,52154.268903,52158.500000,3.021325,3.160783,3.208239,3.210919,44,787,300.000000,64,63,GUROBI,1
5,Farkas,64,33445.212147,33451.003691,33446.523181,51261.125782,51276.765154,51281.500000,3.066999,3.207504,3.314203,3.314308,56,900,300.000000,64,63,GUROBI,1
6,Farkas,64,34452.652598,34722.740071,34611.955244,53365.979342,53379.666435,53384.000000,2.998345,3.152957,3.217873,3.231551,57,903,300.000000,64,63,GUROBI,1
7,Farkas,64,34620.937740,34805.308958,34710.393128,52694.483238,52734.764095,52739.750000,3.001552,3.136787,3.592867,3.593426,443,2520,300.000000,64,63,GUROBI,1
8,Farkas,64,34395.036925,34746.150285,34515.560265,53019.549324,53040.568802,53045.000000,3.054755,3.181308,3.257750,3.278262,67,970,300.000000,64,63,GUROBI,1
9,Farkas,64,35008.040632,35376.571220,35204.367449,53752.283201,53771.500000,53771.500000,2.982906,3.112592,3.119371,3.120104,6,679,300.000000,64,63,GUROBI,1
10,Farkas,64,33442.799772,33557.971775,33474.131052,51295.416667,51330.750000,51330.750000,3.037099,3.156203,3.167392,3.174766,13,647,300.000000,64,63,GUROBI,1
