instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,48.799999,48.799999,48.799999,78.026086,82.199999,82.199999,1.226390,1.331154,1.340613,1.342523,15,669,300.000000,4,9,GUROBI,1
1,Farkas,4,42.599999,42.599999,42.599999,72.093316,75.599999,75.599999,0.021782,0.138575,0.178753,0.291692,427,3208,300.000000,4,9,GUROBI,1
2,Farkas,4,46.924999,46.924999,46.924999,74.604551,79.199999,79.199999,0.026256,0.142593,0.168133,0.299570,524,3226,300.000000,4,9,GUROBI,1
3,Farkas,4,48.799999,48.799999,48.799999,76.695279,82.199999,82.199999,0.020360,0.113188,0.341485,0.341570,617,3689,300.000000,4,9,GUROBI,1
4,Farkas,4,48.799999,48.799999,48.799999,75.823360,81.499999,81.499999,0.023432,0.128306,0.146368,0.365073,748,4691,300.000000,4,9,GUROBI,1
5,Farkas,4,33.904347,33.904347,33.904347,65.521098,70.599999,70.599999,0.021111,0.096918,0.131141,0.280189,564,3227,300.000000,4,9,GUROBI,1
6,Farkas,4,44.172548,44.172548,44.172548,72.952662,75.799999,75.799999,0.020173,0.139116,0.152545,0.152616,22,834,300.000000,4,9,GUROBI,1
7,Farkas,4,48.799999,48.799999,48.799999,75.681442,82.199999,82.199999,0.023986,0.139847,0.149596,0.391715,716,4280,300.000000,4,9,GUROBI,1
8,Farkas,4,48.799999,48.799999,48.799999,75.595080,82.199999,82.199999,0.023765,0.132169,0.496788,0.496866,1182,5993,300.000000,4,9,GUROBI,1
9,Farkas,4,39.920971,40.996427,40.344564,69.468073,74.399999,74.399999,0.020834,0.113481,0.123987,0.156156,91,1026,300.000000,4,9,GUROBI,1
10,Farkas,4,48.799999,48.799999,48.799999,76.366879,82.195084,82.199999,0.024250,0.121650,0.366123,0.366198,684,5111,300.000000,4,9,GUROBI,1
