instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,12841.689392,12848.411043,12843.809485,12850.138343,12850.650574,12850.860735,19.120257,19.297092,19.300742,19.300877,6,862,300.000000,16,7,GUROBI,1
1,Farkas,16,12856.082423,12860.611695,12858.167738,12865.794843,12866.226046,12866.226046,0.596810,0.751446,0.758562,0.758694,6,822,300.000000,16,7,GUROBI,1
2,Farkas,16,12841.689392,12848.411043,12843.809485,12850.138343,12850.650574,12850.860735,0.529650,0.707766,0.711450,0.711578,6,862,300.000000,16,7,GUROBI,1
3,Farkas,16,12841.689392,12848.411043,12843.809485,12850.138343,12850.650574,12850.860735,0.531374,0.708709,0.712396,0.712524,6,862,300.000000,16,7,GUROBI,1
4,Farkas,16,12841.689392,12848.411043,12843.809485,12850.138343,12850.650574,12850.860735,0.529668,0.710809,0.714659,0.714789,6,862,300.000000,16,7,GUROBI,1
5,Farkas,16,12841.689392,12848.411043,12843.809485,12850.138343,12850.650574,12850.860735,0.530326,0.707612,0.711306,0.711444,6,862,300.000000,16,7,GUROBI,1
6,Farkas,16,12861.098951,12867.820601,12863.219044,12868.656886,12869.164274,12869.281798,0.579832,0.711241,0.714423,0.714587,4,835,300.000000,16,7,GUROBI,1
7,Farkas,16,12841.689392,12848.411043,12843.809485,12850.138343,12850.650574,12850.860735,0.531280,0.708138,0.711819,0.711949,6,862,300.000000,16,7,GUROBI,1
8,Farkas,16,12915.078039,12921.815380,12916.007186,12923.016865,12925.175972,12926.147458,0.800725,1.048676,1.061692,1.091954,36,1083,300.000000,16,7,GUROBI,1
9,Farkas,16,12732.026329,12734.111644,12734.111644,12739.939782,12741.234771,12741.234771,0.706110,0.848951,0.866658,0.868265,11,866,300.000000,16,7,GUROBI,1
10,Farkas,16,12843.340303,12850.061954,12845.460396,12854.114955,12854.157044,12854.687125,0.575988,0.735634,0.744954,0.745099,5,826,300.000000,16,7,GUROBI,1
