instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,16,25490184.451460,25490184.451460,25490184.451460,25769952.584901,25777673.864621,25780031.424749,0.006750,0.390958,0.646676,0.651066,140,1729,300.000000,0,0,GUROBI,1
1,None,16,25489050.977461,25489050.977461,25489050.977461,25766879.419788,25776352.094145,25778885.613120,0.006687,0.451480,1.037387,1.245474,463,5072,300.000000,0,0,GUROBI,1
2,None,16,25489894.311730,25489894.311730,25489894.311730,25769876.429254,25777039.940344,25779593.172963,0.006680,0.435431,0.698217,0.742407,156,1870,300.000000,0,0,GUROBI,1
3,None,16,25490488.259735,25490488.259735,25490488.259735,25773582.835953,25778723.851549,25780973.890929,0.006666,0.403381,0.645675,0.650210,116,1648,300.000000,0,0,GUROBI,1
4,None,16,25490687.403173,25490687.403173,25490687.403173,25766296.028425,25777852.811214,25780376.253954,0.006814,0.444004,1.003930,1.098062,440,4128,300.000000,0,0,GUROBI,1
5,None,16,25489367.687764,25489367.687764,25489367.687764,25770496.457796,25776534.339545,25779028.605425,0.006846,0.431280,0.783199,0.818645,236,2478,300.000000,0,0,GUROBI,1
6,None,16,25490289.727895,25490289.727895,25490289.727895,25772233.356002,25778072.073152,25780579.365344,0.006891,0.401738,0.576663,0.595714,93,1511,300.000000,0,0,GUROBI,1
7,None,16,25489227.295990,25489227.295990,25489227.295990,25767435.756547,25776861.860789,25779333.131934,0.006846,0.432966,0.880112,0.922914,314,3104,300.000000,0,0,GUROBI,1
8,None,16,25490723.678391,25490723.678391,25490723.678391,25769778.198314,25778225.210359,25780544.438018,0.006934,0.462145,0.812328,0.812508,186,2248,300.000000,0,0,GUROBI,1
9,None,16,25489829.290012,25489829.290012,25489829.290012,25768781.826127,25777176.776582,25779638.082369,0.006837,0.434322,0.750140,0.750885,179,2003,300.000000,0,0,GUROBI,1
10,None,16,25489583.910298,25489583.910298,25489583.910298,25767841.362606,25776684.177847,25779258.006125,0.006887,0.443211,0.763988,0.782703,193,2066,300.000000,0,0,GUROBI,1
