instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,291.089439,293.428211,293.248853,301.262537,307.000000,307.000000,4.059366,4.154099,4.186137,4.186228,45,379,300.000000,16,6,GUROBI,1
1,New,16,291.089439,293.428211,293.159853,303.722710,307.000000,307.000000,4.527435,4.617574,4.822110,4.822199,318,1302,300.000000,16,6,GUROBI,1
2,New,16,289.336184,291.015846,291.015830,301.237288,307.000000,307.000000,3.871068,4.010827,4.228062,4.241347,451,1810,300.000000,16,6,GUROBI,1
3,New,16,291.089439,293.428211,293.363455,303.921857,307.000000,307.000000,4.522044,4.644390,4.841488,4.841578,336,1224,300.000000,16,6,GUROBI,1
4,New,16,291.089439,293.483867,293.483867,303.450491,307.000000,307.000000,5.987134,6.122113,6.142540,6.142635,29,382,300.000000,16,6,GUROBI,1
5,New,16,291.089439,293.176403,291.947755,302.836529,307.000000,307.000000,6.463441,6.576204,6.593776,6.598607,31,348,300.000000,16,6,GUROBI,1
6,New,16,291.089439,293.428211,293.428211,303.025395,307.000000,307.000000,4.430820,4.540162,4.561141,4.566179,36,363,300.000000,16,4,GUROBI,1
7,New,16,284.310065,286.461932,286.307174,298.361719,306.000000,306.000000,3.668697,3.757972,3.967166,4.005571,474,2044,300.000000,16,5,GUROBI,1
8,New,16,287.232033,291.898024,289.341780,300.085867,307.000000,307.000000,4.076057,4.166434,4.181630,4.205809,44,451,300.000000,16,6,GUROBI,1
9,New,16,290.106961,293.239048,292.150599,301.696931,307.000000,307.000000,4.420364,4.524171,4.731114,4.731202,338,1345,300.000000,16,6,GUROBI,1
10,New,16,283.737576,284.894807,284.894807,298.189028,307.000000,307.000000,3.888218,4.039598,4.108721,4.108842,94,1093,300.000000,16,5,GUROBI,1
