instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,4,14274.102667,14274.102667,14274.102667,15797.830784,16029.692681,16029.692681,0.005388,0.687505,0.823322,0.823510,24,3108,300.000000,0,0,GUROBI,1
1,None,4,14287.164544,14287.164544,14287.164544,15653.769060,16033.092681,16033.092681,0.005265,0.656107,0.803743,0.815972,41,2701,300.000000,0,0,GUROBI,1
2,None,4,14257.128031,14257.128031,14257.128031,15796.294040,15995.258594,15996.692681,0.005201,0.992685,1.108312,1.129548,47,3654,300.000000,0,0,GUROBI,1
3,None,4,14287.844748,14287.844748,14287.844748,15496.015043,16042.992681,16042.992681,0.013304,0.687872,0.836554,0.836745,55,3341,300.000000,0,0,GUROBI,1
4,None,4,14277.710638,14277.710638,14277.710638,15231.038428,16027.392681,16027.392681,0.005369,0.483512,0.871473,0.998646,142,6554,300.000000,0,0,GUROBI,1
5,None,4,14264.380000,14264.380000,14264.380000,15756.486155,15968.992681,15968.992681,0.005213,0.701140,0.874307,0.874491,54,3584,300.000000,0,0,GUROBI,1
6,None,4,14263.540292,14263.540292,14263.540292,15720.441349,16000.992681,16000.992681,0.005183,0.826071,0.904218,0.904401,31,2798,300.000000,0,0,GUROBI,1
7,None,4,14296.804131,14296.804131,14296.804131,15212.631883,16035.692681,16035.692681,0.005199,0.486387,0.704403,0.836297,94,4633,300.000000,0,0,GUROBI,1
8,None,4,14262.914743,14262.914743,14262.914743,15795.898735,15990.992681,15990.992681,0.005230,1.058156,1.146244,1.146427,24,3403,300.000000,0,0,GUROBI,1
9,None,4,14272.962659,14272.962659,14272.962659,15279.113505,16043.592681,16043.592681,0.005343,0.524515,0.924589,0.959251,102,5427,300.000000,0,0,GUROBI,1
10,None,4,14283.457158,14283.457158,14283.457158,15803.054037,16008.692681,16008.692681,0.005217,0.962914,1.045372,1.054180,28,3498,300.000000,0,0,GUROBI,1
