instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,27900674.901759,27914954.615809,27906283.448495,27956554.701104,27988888.872719,27991042.648383,15.761511,16.269020,16.352028,16.386326,48,1442,300.000000,4,42,GUROBI,1
1,Old,4,27900268.775831,27914693.442064,27906311.021299,27955482.722757,27988642.379526,27990641.708823,1.967562,2.540291,2.630307,2.686543,53,1605,300.000000,4,31,GUROBI,1
2,Old,4,27899954.337785,27914255.042860,27905536.590817,27961149.446649,27988148.175817,27990317.079200,1.895609,2.443653,2.582738,2.625583,63,1685,300.000000,4,26,GUROBI,1
3,Old,4,27902270.763534,27916487.416221,27906133.683660,27962442.594006,27990477.314959,27992527.988253,1.985147,2.651268,2.736211,2.775074,43,1770,300.000000,4,27,GUROBI,1
4,Old,4,27899995.484380,27914107.105512,27907229.236321,27957461.154910,27987644.807251,27990389.043497,1.970167,2.467142,2.563993,2.607185,48,1577,300.000000,4,30,GUROBI,1
5,Old,4,27901895.093132,27916271.698504,27907067.893602,27959235.409238,27992132.487515,27992157.643776,1.886240,2.467287,2.708555,2.708731,74,1858,300.000000,4,28,GUROBI,1
6,Old,4,27902090.210284,27916242.999312,27908678.509658,27961987.537442,27989792.552523,27992388.472160,1.926705,2.503186,2.626437,2.648653,45,1449,300.000000,4,29,GUROBI,1
7,Old,4,27900893.485666,27915088.585446,27906043.799832,27954593.578618,27988794.142893,27991329.426645,1.929458,2.381704,2.521667,2.572501,64,1739,300.000000,4,27,GUROBI,1
8,Old,4,27900107.019415,27914522.910362,27905493.558820,27955374.598065,27987928.124826,27990537.898162,1.939007,2.572526,2.754974,2.807609,75,1943,300.000000,4,28,GUROBI,1
9,Old,4,27900569.396061,27914903.927377,27906699.827576,27954470.061156,27988619.421856,27990768.429021,2.045752,2.479401,2.652250,2.699876,88,2112,300.000000,4,23,GUROBI,1
10,Old,4,27901396.871293,27915778.603276,27907109.183995,27963692.539412,27989260.908679,27991770.586496,1.933182,2.568879,2.606552,2.726000,44,1573,300.000000,4,28,GUROBI,1
