instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,16,14274.102667,14274.102667,14274.102667,15797.830784,16029.692681,16029.692681,0.005507,0.701973,0.841618,0.841816,24,3108,300.000000,0,0,GUROBI,1
1,None,16,14274.102667,14274.102667,14274.102667,15278.382489,16029.307967,16029.692681,0.005262,0.629716,0.805154,1.028145,76,4549,300.000000,0,0,GUROBI,1
2,None,16,14274.102667,14274.102667,14274.102667,15777.421068,16029.692681,16029.692681,0.005405,1.181287,1.335499,1.384841,34,4861,300.000000,0,0,GUROBI,1
3,None,16,14274.102667,14274.102667,14274.102667,15699.095317,16097.811181,16097.811181,0.005122,1.030860,1.326721,1.326923,51,4827,300.000000,0,0,GUROBI,1
4,None,16,14274.102667,14274.102667,14274.102667,15590.288904,16029.692681,16029.692681,0.005165,0.764758,0.966446,0.966644,45,3532,300.000000,0,0,GUROBI,1
5,None,16,14274.102667,14274.102667,14274.102667,15581.544776,16029.692681,16029.692681,0.005365,0.726764,0.921322,0.966173,50,3871,300.000000,0,0,GUROBI,1
6,None,16,14358.428004,14358.428004,14358.428004,15546.330835,16117.809046,16117.809046,0.005435,0.823620,1.063305,1.141512,61,4450,300.000000,0,0,GUROBI,1
7,None,16,14274.102667,14274.102667,14274.102667,15636.572808,16121.302681,16121.302681,0.005425,0.903582,1.109672,1.109872,36,3967,300.000000,0,0,GUROBI,1
8,None,16,14274.102667,14274.102667,14274.102667,15628.331383,16029.692681,16029.692681,0.005202,0.776210,1.051114,1.051321,44,3864,300.000000,0,0,GUROBI,1
9,None,16,14274.102667,14274.102667,14274.102667,15843.953477,16029.692681,16029.692681,0.005217,0.937061,1.103284,1.103487,36,3756,300.000000,0,0,GUROBI,1
10,None,16,14274.102667,14274.102667,14274.102667,15608.300939,16029.692681,16029.692681,0.005273,0.604003,0.885585,0.885786,46,3658,300.000000,0,0,GUROBI,1
