instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,2839.491838,2855.333333,2855.333333,3025.214421,3089.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.058339,0.077266,0.058339,0.077539,1,35,300.000000,6,3,GUROBI,1
1,Farkas,4,2704.350000,2720.250000,2704.350000,2760.000000,2760.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.017340,0.017340,0.017340,0.021657,1,9,300.000000,6,3,GUROBI,1
2,Farkas,4,2833.883143,2851.358333,2851.358333,3014.109890,3089.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.015353,0.034268,0.015353,0.034578,1,39,300.000000,6,3,GUROBI,1
3,Farkas,4,2690.621739,2705.325000,2705.325000,2840.333333,2847.000000,2847.000000,0.014964,0.025904,0.026299,0.026743,1,22,300.000000,6,3,GUROBI,1
4,Farkas,4,3395.879920,3412.075000,3395.879920,3424.000000,3424.000000,3424.000000,0.027361,0.029374,0.029223,0.029374,0,0,300.000000,6,3,GUROBI,1
5,Farkas,4,3091.641304,3186.669565,3091.641304,3278.000000,3278.000000,3278.000000,0.017863,0.017863,0.021046,0.021250,1,6,300.000000,6,3,GUROBI,1
6,Farkas,4,2704.350000,2720.250000,2704.350000,2760.000000,2760.000000,2760.000000,0.016623,0.022155,0.022776,0.023184,1,12,300.000000,6,3,GUROBI,1
7,Farkas,4,3174.147826,3187.217391,3174.147826,3275.000000,3275.000000,3275.000000,0.029196,0.031188,0.031036,0.031188,0,0,300.000000,6,3,GUROBI,1
8,Farkas,4,2590.350000,2590.350000,2590.350000,2717.926829,2760.000000,2760.000000,0.015969,0.032356,0.032748,0.032819,1,23,300.000000,6,3,GUROBI,1
