instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,6268.760739,7542.402383,7335.088069,8688.621565,8691.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,6.385751,6.461419,6.385751,6.463681,2,296,300.000000,40,4,GUROBI,1
1,Farkas,16,816.548619,816.548619,816.548619,1924.588726,1941.000000,1941.000000,0.769155,0.885453,1.049672,1.050146,319,1465,300.000000,40,4,GUROBI,1
2,Farkas,16,727.547792,727.547792,727.547792,1924.115853,1968.000000,1968.000000,0.835063,0.973384,1.107049,1.142138,294,1797,300.000000,40,4,GUROBI,1
3,Farkas,16,811.313606,811.313606,811.313606,1989.733461,2032.000000,2032.000000,0.777488,0.955637,0.990829,1.049096,136,1196,300.000000,40,4,GUROBI,1
4,Farkas,16,870.897848,870.897848,870.897848,2282.598614,2290.000000,2290.000000,0.805703,0.915083,0.919811,0.922364,14,198,300.000000,40,4,GUROBI,1
5,Farkas,16,2118.736811,2118.736811,2118.736811,6214.000000,6257.000000,6257.000000,0.558096,0.658389,0.677157,0.685452,31,387,300.000000,40,4,GUROBI,1
6,Farkas,16,819.745755,819.745755,819.745755,1818.585697,1856.000000,1856.000000,0.793989,0.954121,1.830688,1.830798,765,4525,300.000000,40,4,GUROBI,1
7,Farkas,16,1056.260911,1056.260911,1056.260911,2176.438287,2216.000000,2216.000000,0.825469,0.986488,1.275424,1.314210,549,3409,300.000000,40,4,GUROBI,1
8,Farkas,16,1014.839417,1014.839417,1014.839417,1910.220799,1923.000000,1923.000000,0.804673,0.995954,1.133968,1.139588,198,1139,300.000000,40,4,GUROBI,1
9,Farkas,16,1022.516967,1022.516967,1022.516967,2505.359281,2569.000000,2569.000000,0.687887,0.861785,1.629479,1.644184,701,4730,300.000000,40,4,GUROBI,1
10,Farkas,16,885.202826,885.202826,885.202826,2296.485432,2329.000000,2329.000000,0.740060,0.887618,1.731076,1.731180,872,5219,300.000000,40,4,GUROBI,1
