instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,20146.761297,20163.257804,20163.257804,20872.310921,21166.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.304769,0.351415,0.304769,0.352042,2,236,300.000000,4,3,GUROBI,1
1,Farkas,4,12876.762621,12876.762621,12876.762621,17862.000000,17862.000000,17862.000000,0.025602,0.053465,0.054036,0.054301,3,104,300.000000,4,3,GUROBI,1
2,Farkas,4,12128.733659,12128.733659,12128.733659,17862.000000,17862.000000,17862.000000,0.024663,0.038399,0.039117,0.039332,1,65,300.000000,4,3,GUROBI,1
3,Farkas,4,12258.463089,12258.463089,12258.463089,19514.000000,19514.000000,19514.000000,0.024973,0.040941,0.041261,0.041588,1,62,300.000000,4,3,GUROBI,1
4,Farkas,4,11908.000000,11908.000000,11908.000000,11908.000000,11908.000000,11908.000000,0.025034,0.044257,0.044552,0.044850,1,78,300.000000,4,3,GUROBI,1
5,Farkas,4,13621.272263,13621.272263,13621.272263,17862.000000,17862.000000,17862.000000,0.027043,0.043220,0.043501,0.043764,1,59,300.000000,4,3,GUROBI,1
6,Farkas,4,15358.762593,15358.762593,15358.762593,17862.000000,17862.000000,17862.000000,0.024820,0.065028,0.066791,0.067064,8,150,300.000000,4,3,GUROBI,1
7,Farkas,4,15011.288983,15019.254824,15018.050114,17862.000000,17862.000000,17862.000000,0.026495,0.058418,0.059043,0.059128,1,140,300.000000,4,3,GUROBI,1
8,Farkas,4,13506.037928,13506.037928,13506.037928,19514.000000,19514.000000,19514.000000,0.027921,0.050612,0.050866,0.051109,1,70,300.000000,4,3,GUROBI,1
9,Farkas,4,13878.059896,13878.059896,13878.059896,43230.000000,43370.000000,43370.000000,0.025590,0.053520,0.076268,0.078726,107,288,300.000000,4,3,GUROBI,1
10,Farkas,4,12099.689756,12099.689756,12099.689756,17862.000000,17862.000000,17862.000000,0.024797,0.040276,0.040718,0.040786,1,41,300.000000,4,3,GUROBI,1
