instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,20146.761297,20163.840931,20158.170836,20872.310928,21166.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,2.487057,2.523969,2.487057,2.524602,2,185,300.000000,73,4,GUROBI,1
1,Farkas,16,20133.930355,20150.856797,20145.039407,20876.416618,21142.000000,21143.000000,0.447684,0.490439,0.573783,0.574037,363,1334,300.000000,73,4,GUROBI,1
2,Farkas,16,20135.465973,20154.234113,20145.889834,21138.332789,21138.999457,21138.999457,0.440876,0.474059,0.476444,0.476789,7,128,300.000000,73,4,GUROBI,1
3,Farkas,16,20104.780318,20123.552095,20116.797385,20856.066776,21118.000000,21119.000000,0.437844,0.495528,0.508015,0.508241,35,338,300.000000,73,4,GUROBI,1
4,Farkas,16,20125.183132,20143.520774,20136.897577,20876.738562,21142.000000,21142.000000,0.446229,0.503932,0.516247,0.516507,33,388,300.000000,73,4,GUROBI,1
5,Farkas,16,20082.402884,20101.180612,20096.654787,20849.026494,21093.000000,21093.000000,0.454140,0.504053,0.508140,0.508466,6,250,300.000000,73,4,GUROBI,1
6,Farkas,16,20079.342043,20101.173057,20094.239876,20856.378911,21085.000000,21087.000000,0.443306,0.489148,0.545855,0.546513,199,751,300.000000,73,4,GUROBI,1
7,Farkas,16,20111.390561,20130.005632,20124.909199,21131.857143,21132.000000,21132.000000,0.447397,0.481300,0.481637,0.481986,1,104,300.000000,73,4,GUROBI,1
8,Farkas,16,20111.484847,20130.244254,20125.506162,21110.666175,21112.000000,21112.999507,0.446684,0.483673,0.515309,0.515712,109,504,300.000000,73,4,GUROBI,1
9,Farkas,16,20098.238663,20115.266240,20109.307605,21095.066667,21100.000000,21100.000000,0.437681,0.470665,0.472524,0.472866,6,141,300.000000,73,4,GUROBI,1
10,Farkas,16,20116.306302,20133.265116,20127.312691,21126.183055,21128.000000,21130.000000,0.442317,0.482370,0.502996,0.503254,78,375,300.000000,73,4,GUROBI,1
