instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,14274.102667,14429.857863,14397.606077,15738.509158,15743.451722,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,404.491074,405.477465,404.491074,405.491660,2,3133,300.000000,61,47,GUROBI,1
1,Old,16,14274.102667,14426.290839,14362.382172,15625.172935,15625.172935,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,303.020482,304.019132,303.020482,304.021216,1,2927,300.000000,61,41,GUROBI,1
2,Old,16,14274.102667,14429.857863,14378.663248,15767.153933,15770.776736,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,306.664469,307.647244,306.664469,307.664797,2,3135,300.000000,61,31,GUROBI,1
3,Old,16,14274.102667,14429.857863,14284.093813,15602.115664,16097.811181,16097.811181,303.287163,304.059769,304.283842,304.284055,49,3500,300.000000,61,41,GUROBI,1
4,Old,16,14274.102667,14429.857863,14404.429749,15623.002025,15623.376785,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,307.577762,308.564818,307.577762,308.581395,1,3144,300.000000,61,40,GUROBI,1
5,Old,16,14274.102667,14414.871511,14388.293871,15623.894816,15733.049638,16046.739954,307.025112,307.881323,308.008177,308.026156,23,3416,300.000000,61,33,GUROBI,1
6,Old,16,14358.428004,14506.802642,14431.770103,15696.364467,16117.809046,16117.809046,265.498435,266.328629,266.553328,266.584140,48,4176,300.000000,61,47,GUROBI,1
7,Old,16,14274.102667,14429.857863,14368.958821,15641.285061,15643.500900,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,304.956621,305.842799,304.956621,305.956834,12,3312,300.000000,61,41,GUROBI,1
8,Old,16,14274.102667,14429.857863,14286.133903,15646.466693,16029.692681,16029.692681,286.262032,287.353634,287.459036,287.517834,31,3940,300.000000,61,47,GUROBI,1
9,Old,16,14274.102667,14429.857863,14321.389644,15816.512291,15817.791762,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,303.573168,304.539303,303.573168,304.573944,4,2886,300.000000,61,45,GUROBI,1
