instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,20430947.618854,20478576.273907,20439916.026047,20729616.557122,20740496.768779,20740496.768779,11.138995,11.280681,11.337073,11.337174,73,953,300.000000,16,19,GUROBI,1
1,New,16,11039403.781210,11065234.931970,11048123.180245,11289154.295600,11300658.214276,11301705.731072,2.365098,2.523434,2.589393,2.590031,108,894,300.000000,16,3,GUROBI,1
2,New,16,10442744.545738,10491472.117494,10453650.613553,10661670.471492,10683702.819663,10684066.738734,10.471362,10.646384,10.876628,10.890993,350,2832,300.000000,16,25,GUROBI,1
3,New,16,11025446.724103,11086296.575287,11035781.971509,11307763.368137,11317628.393146,11318343.028523,4.171438,4.309280,4.390728,4.392569,125,913,300.000000,16,8,GUROBI,1
4,New,16,2930574.073880,2964355.557795,2944032.108796,3205914.338422,3224598.751560,3224852.904456,7.153645,7.363250,7.649534,7.677457,401,3962,300.000000,16,13,GUROBI,1
5,New,16,11747881.988914,11776813.382963,11753106.975472,12052829.482595,12062825.283377,12063870.703990,2.642919,2.899216,2.907146,2.927979,38,940,300.000000,16,3,GUROBI,1
6,New,16,9698439.473884,9703724.977790,9703724.977790,9988381.596625,10005830.039005,10005830.039005,9.719501,9.850005,9.873778,9.877747,50,519,300.000000,17,18,GUROBI,1
7,New,16,9552831.497000,9558136.844656,9558136.844656,9821135.572719,9843681.951113,9843681.951113,2.989461,3.147309,3.241998,3.290403,205,1490,300.000000,17,4,GUROBI,1
8,New,16,12970549.815998,13008187.419500,12976856.282394,13211687.740241,13231754.086434,13232562.534775,2.000875,2.172935,2.193835,2.208396,52,584,300.000000,16,2,GUROBI,1
9,New,16,8963098.712657,9014261.043617,8977735.292207,9246576.840525,9258418.107165,9259295.265918,2.037207,2.217846,2.378261,2.379400,235,2029,300.000000,16,2,GUROBI,1
10,New,16,62115.418330,68521.855830,68521.855830,302753.141784,305474.327558,305474.327558,2.847164,2.976124,2.996987,3.002642,47,575,300.000000,21,3,GUROBI,1
