instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,64,869515.130911,874303.362258,872376.716328,873792.058578,878345.541618,878430.316000,1.439128,1.458394,1.481260,2.582217,9223,18263,300.000000,64,2,GUROBI,1
1,Old,64,866987.302022,871854.261244,869179.735356,871347.396356,875904.316284,875986.316000,0.500545,0.521765,0.555240,1.463888,7454,16429,300.000000,64,2,GUROBI,1
2,Old,64,869819.297578,874594.261244,872680.882994,874088.058578,878638.702062,878726.316000,0.495320,0.508008,0.539590,1.583808,9000,17507,300.000000,64,2,GUROBI,1
3,Old,64,869627.214244,874334.367911,872488.341328,873844.058578,878399.861618,878482.316000,0.492638,0.509446,0.542791,1.623824,8968,17791,300.000000,64,2,GUROBI,1
4,Old,64,868712.190911,873403.261244,871559.401328,872912.951911,877455.631173,877535.316000,0.504129,0.526735,0.559406,1.675626,9284,18451,300.000000,64,2,GUROBI,1
5,Old,64,873079.344244,877875.575591,875263.610911,877364.271911,881956.616484,882034.316000,0.497708,0.517690,0.553976,1.666164,9508,18743,300.000000,64,2,GUROBI,1
6,Old,64,872269.344244,877069.575591,874461.610911,876558.271911,881151.648284,881228.316000,0.501927,0.523029,0.557893,1.634911,9373,18542,300.000000,64,2,GUROBI,1
7,Old,64,868408.376467,873221.700036,871269.961883,872709.720800,877273.846800,877347.316000,0.489844,0.510883,0.541921,1.513568,8057,14475,300.000000,64,2,GUROBI,1
8,Old,64,865908.464244,870666.261244,868109.397578,870160.058578,874720.796604,874798.316000,0.496764,0.516166,0.542239,1.501258,7975,15958,300.000000,64,2,GUROBI,1
9,Old,64,869739.209800,874526.362258,872600.170217,874010.720800,878577.113979,878648.316000,0.486901,0.503609,0.537384,1.563428,7773,17043,300.000000,64,2,GUROBI,1
10,Old,64,871673.024244,876428.261244,874504.609661,875937.951911,880472.992311,880560.316000,0.493941,0.512179,0.548096,1.419543,7315,16171,300.000000,64,2,GUROBI,1
