instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,-931.638851,-878.768109,-921.873373,-808.042318,-808.042318,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,313.166312,314.166993,313.166312,314.167432,1,2725,300.000000,4,4,GUROBI,1
1,Farkas,4,-883.363829,-835.068408,-875.876745,-690.640618,-120.332357,-120.332357,0.566660,1.132821,26.176517,28.184484,3218,158369,300.000000,4,4,GUROBI,1
2,Farkas,4,-914.691851,-861.812021,-906.686950,-793.762200,-120.332357,-120.332357,0.450571,1.303726,29.476948,32.605691,3447,182027,300.000000,4,4,GUROBI,1
3,Farkas,4,-931.638851,-878.768111,-924.593055,-897.231110,-141.685577,-141.685577,0.403374,1.805265,5.765554,131.973439,18722,881617,300.000000,4,4,GUROBI,1
4,Farkas,4,-844.533889,-785.546378,-841.003084,-779.636216,-119.654477,-119.654477,0.646431,1.516093,9.391865,29.486275,3724,168122,300.000000,4,4,GUROBI,1
5,Farkas,4,-904.226832,-851.356089,-895.481868,-790.146666,-58.495393,-58.495117,0.419684,1.064764,70.132930,81.809258,13855,576480,300.000000,4,4,GUROBI,1
