instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,20146.761297,20163.840931,20158.170836,20872.310928,21166.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,2.502932,2.541643,2.502932,2.543485,2,185,300.000000,73,4,GUROBI,1
1,New,16,20115.860621,20135.968370,20135.855441,20867.079985,21129.000000,21131.000000,3.720594,3.768823,3.796076,3.796334,92,537,300.000000,35,13,GUROBI,1
2,New,16,20116.192959,20137.696630,20119.782689,21128.714286,21129.000000,21129.000000,3.227461,3.268639,3.271014,3.271359,6,158,300.000000,41,8,GUROBI,1
3,New,16,20103.356605,20130.462500,20119.818537,20906.625938,21103.000000,21105.000000,2.183383,2.232335,2.269861,2.270073,161,697,300.000000,35,7,GUROBI,1
4,New,16,20099.104859,20119.467998,20116.643010,20856.678879,21118.000000,21118.999508,1.711324,1.753104,1.789652,1.790020,84,392,300.000000,35,5,GUROBI,1
5,New,16,20124.785215,20148.316053,20127.190932,20864.519668,21133.000000,21135.000000,1.856094,1.901572,1.908718,1.909026,24,287,300.000000,33,6,GUROBI,1
6,New,16,20116.574907,20142.512772,20136.231643,20860.298611,21131.000000,21132.000000,3.391821,3.436116,3.473480,3.473859,97,400,300.000000,35,13,GUROBI,1
7,New,16,20135.170388,20163.716102,20151.470466,20874.340788,21150.000000,21150.000000,3.078827,3.130488,3.136137,3.136455,16,234,300.000000,63,6,GUROBI,1
8,New,16,20128.943115,20164.490029,20129.272253,21149.332771,21150.000000,21151.999433,1.899916,1.937201,1.948729,1.949090,40,285,300.000000,35,6,GUROBI,1
9,New,16,20120.047391,20146.766835,20138.770633,21128.184181,21128.999436,21128.999436,2.056235,2.087762,2.139710,2.140091,210,913,300.000000,43,4,GUROBI,1
10,New,16,20120.271968,20139.883896,20137.994849,21130.000000,21130.000000,21131.000000,1.753499,1.806319,1.813889,1.814254,10,187,300.000000,51,3,GUROBI,1
