instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,869515.130911,873369.092911,871181.797578,873792.058578,878345.541618,878430.316000,0.290467,0.310947,1.471883,1.471953,9358,19031,300.000000,16,1,GUROBI,1
1,New,16,864776.552022,868639.764022,866442.885356,869077.063022,873666.316000,873666.316000,0.282583,0.301760,0.546378,0.769222,3168,7749,300.000000,16,1,GUROBI,1
2,New,16,867127.237578,870985.199578,868793.904244,871440.165244,876032.392357,876094.316000,0.297916,0.317233,1.457550,1.457623,9025,16592,300.000000,16,1,GUROBI,1
3,New,16,858480.787524,862303.582858,860147.120858,862635.048524,866847.584524,866879.890096,0.293428,0.311631,0.550996,0.864173,3549,9191,300.000000,16,1,GUROBI,1
4,New,16,871028.534244,874916.912911,872695.200911,875299.378578,879901.034951,879985.316000,0.297233,0.318076,0.704574,1.447487,9225,18178,300.000000,16,1,GUROBI,1
5,New,16,870160.765356,873984.977356,871827.765356,874405.276356,879026.316000,879026.316000,0.293395,0.312434,0.348553,0.925585,4480,11287,300.000000,16,1,GUROBI,1
6,New,16,861439.667578,865120.546244,863106.500911,865696.845244,870219.734169,870303.316000,0.297318,0.316212,0.339379,1.117580,6127,14165,300.000000,16,1,GUROBI,1
7,New,16,859854.193133,863731.821800,861520.693133,863924.740818,868508.672984,868591.316000,0.282109,0.299969,0.350493,0.867245,5264,9904,300.000000,16,1,GUROBI,1
8,New,16,874068.626433,877121.361800,875736.209800,878235.054133,882838.332729,882922.316000,0.552388,0.572439,0.608008,1.535804,7573,17098,300.000000,41,2,GUROBI,1
9,New,16,866909.362022,870767.990689,868576.028689,871121.289689,875658.529307,875744.316000,0.289930,0.309551,0.519897,1.418925,9113,18241,300.000000,16,1,GUROBI,1
10,New,16,880087.607578,883888.986244,881754.274244,884272.951911,888810.632284,888895.316000,0.302826,0.322961,0.368306,1.521830,9938,19841,300.000000,16,1,GUROBI,1
