instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,-74325169.345138,-74319901.591432,-74319931.131124,-74161096.392566,-73906695.732036,-73899361.000000,5.307042,5.510314,42.912909,47.921652,18190,247702,300.000000,4,6,GUROBI,1
1,New,4,-74325168.785621,-74319900.142854,-74324982.099626,-74164814.145077,-73907038.365372,-73899757.000000,12.638196,12.835669,64.155716,79.105121,28596,486782,300.000000,4,26,GUROBI,1
2,New,4,-74325174.608834,-74319905.710773,-74322296.425050,-74149163.182928,-73906416.217581,-73899027.000000,13.740873,13.940125,68.680734,68.998741,23558,381841,300.000000,4,27,GUROBI,1
3,New,4,-74325174.345282,-74319907.123564,-74321879.347830,-74160702.161569,-73905401.995539,-73899068.000000,4.647847,4.842861,46.470477,46.471326,21737,313155,300.000000,4,4,GUROBI,1
4,New,4,-74325172.134130,-74319904.392280,-74321827.791328,-74147899.350725,-73903702.014684,-73897285.000000,13.760092,14.006300,91.616817,91.621243,38268,667966,300.000000,4,27,GUROBI,1
5,New,4,-74325174.504867,-74319906.949923,-74321261.864866,-74162323.415367,-73905658.965446,-73898278.000000,13.742543,13.933957,58.802672,58.802838,21131,311852,300.000000,4,27,GUROBI,1
6,New,4,-74325168.157849,-74319902.339328,-74319902.339328,-74165377.416967,-73903701.445018,-73897682.000000,13.703801,13.953144,67.160315,67.160979,23878,392856,300.000000,4,27,GUROBI,1
7,New,4,-74325172.345138,-74319904.453495,-74319933.984107,-74164437.885336,-73906445.856312,-73899100.000000,5.314597,5.503047,53.311887,58.502893,23601,409139,300.000000,4,6,GUROBI,1
8,New,4,-74325170.770262,-74319901.661891,-74319930.840946,-74164629.843599,-73904333.615858,-73896979.000000,5.313356,5.471699,49.511068,66.508778,23777,389749,300.000000,4,6,GUROBI,1
9,New,4,-74325171.148611,-74319904.157992,-74320665.190216,-74158139.910935,-73906629.830225,-73899250.000000,11.725145,11.916996,60.086775,66.960195,26833,431736,300.000000,4,24,GUROBI,1
10,New,4,-74325166.569622,-74319897.666516,-74321928.500212,-74161591.553966,-73907081.755079,-73899715.000000,13.750127,13.939412,76.528115,81.937436,31042,493864,300.000000,4,27,GUROBI,1
